id,seller,area_total,area_kitchen,area_living,floor,rooms,ceiling,bathrooms_shared,bathrooms_private,windows_court,windows_street,balconies,loggias,condition,phones,building_id,new,latitude,longitude,district,constructed,material,stories,elevator_without,elevator_passenger,elevator_service,parking,garbage_chute,heating,distance_from_center,angle,average_room_size,bathroom_amount,relative_floor
3705,0,51.3,7.6,31.1,1,2,2.8,0,1,1,0,0,1,3,1,7925,2,55.769575,37.831641,3,2013,3,12,False,True,False,3,True,0,0.2544411656664501,1.432972525485377,25.65,1,12.0
1041,4,35.0,6.95466673127102,18.857429134953968,6,1,2.8,0,0,2,2,0,0,4,0,6400,2,55.816298,37.468245,8,2013,7,14,False,False,False,3,False,4,0.1381100653859996,-0.937985914489104,35.0,0,2.3333333333333335
23168,3,53.85,14.8,25.4,2,2,2.8,1,0,1,0,0,1,4,1,9420,1,55.476347,37.530202,11,2021,2,11,False,True,True,3,False,4,0.2629548445900584,-2.952563601014236,26.925,1,5.5
1738,4,38.0,8.0,20.0,5,1,2.74,1,0,0,1,1,0,2,1,7025,0,55.890255,37.646723,2,2000,3,17,False,True,True,1,True,0,0.1694895877777485,0.4071084719175801,38.0,1,3.4
14042,2,88.9,10.7,30.9,6,1,2.8,1,0,1,0,0,0,0,2,4640,0,55.668224,37.563054,6,2018,2,6,True,True,True,1,False,4,0.0684275784878212,-2.8971789656648994,88.9,1,1.0
2908,1,37.0,8.5,17.0,14,1,2.8,0,1,1,0,0,1,1,2,2205,0,55.67160500000001,37.504079,7,2017,7,14,False,True,True,1,False,4,0.0983664010554407,-2.266067127963912,37.0,1,1.0
4635,3,125.7,15.8,76.2,14,3,2.8,1,1,2,2,0,2,4,1,7638,1,55.659231000000005,37.560835,6,2012,2,23,True,True,True,2,True,3,0.0776902745445392,-2.8974768598472407,41.9,2,1.6428571428571428
362,3,69.4,17.8,35.6,3,3,2.65,0,2,1,1,0,0,4,1,3465,1,55.544046,37.478055,11,2021,3,9,False,True,True,1,False,4,0.2159434797639042,-2.651965120584193,23.133333333333336,2,3.0
15208,3,59.1,22.3,23.6,14,2,2.68,0,1,1,0,0,0,4,1,8040,1,55.660749,37.732,4,2021,3,25,False,True,True,1,False,0,0.1693473473529935,2.022164808738916,29.55,1,1.7857142857142858
3396,4,209.4,10.7,30.9,28,4,2.8,4,0,1,1,0,0,0,2,1047,1,55.751143000000006,37.533733000000005,0,2020,2,63,True,True,True,0,True,0,0.04876493897152,-1.225077324982474,52.35,4,2.25
6542,4,109.0,20.0,80.0,25,3,3.1,2,0,2,2,0,0,0,2,3655,0,55.769135,37.494521,8,2011,2,32,True,True,True,0,False,0,0.0918260079732882,-1.1854316193935563,36.333333333333336,2,1.28
21649,2,76.4,8.0,31.2,7,2,3.27,1,0,1,0,1,0,3,2,4379,0,55.761122,37.777535,3,1952,7,7,False,True,False,3,True,0,0.1996891048692829,1.437676526842992,38.2,1,1.0
2726,4,172.5,10.7,30.9,5,4,2.8,0,0,1,1,0,0,0,1,2765,0,55.717847,37.512191,7,2000,7,12,False,True,False,0,True,0,0.0694761576744316,-1.8145945502363745,43.125,0,2.4
3183,4,66.22,14.0,40.0,26,2,2.8,0,1,2,2,0,0,4,1,4574,0,55.75461800000001,37.524058,0,2019,2,55,True,True,True,0,True,0,0.0590450741840913,-1.2252332582556094,33.11,1,2.1153846153846154
2652,4,125.0,17.0,72.0,17,4,2.8,0,2,1,1,0,1,3,2,715,0,55.735657,37.432537,7,2012,7,17,True,True,True,0,True,0,0.1470792881139948,-1.563731152756364,31.25,2,1.0
7504,4,65.0,11.0,33.0,3,2,2.8,0,0,1,1,0,0,0,1,3295,0,55.495425,36.917488,10,2018,3,3,True,False,False,1,False,2,0.7040044295624901,-1.9174585201012435,32.5,0,1.0
11151,4,78.3,10.7,30.9,11,2,3.0,0,0,2,2,0,0,4,1,4693,1,55.69624,37.488035,7,2020,2,51,True,True,False,0,False,4,0.0992941122543869,-1.967637556437324,39.15,0,4.636363636363637
15111,1,45.81,19.6,15.3,15,1,2.8,0,1,1,0,0,1,4,2,8016,1,55.580192,37.587137,5,2020,2,19,False,True,True,0,False,4,0.15460907154819,3.092906272771087,45.81,1,1.2666666666666666
4069,2,53.0,6.3,33.8,8,3,2.8,0,1,1,0,0,1,1,1,3713,0,55.751898,37.835099,3,1973,3,9,False,True,False,3,True,0,0.2560700972869752,1.503262966309946,17.666666666666668,1,1.125
7463,1,30.3,7.2,14.3,5,1,2.5,1,0,1,0,0,1,1,1,5640,0,55.877496,37.713674,2,1990,3,16,False,True,False,3,False,0,0.1959250238670973,0.7535725408973408,30.3,1,3.2
7396,1,142.0,22.0,82.2,4,4,2.8,0,2,1,0,0,0,0,2,9144,0,55.86154499999999,37.671274,2,2014,2,18,True,True,True,0,True,1,0.1565640634123197,0.6254425153962325,35.5,2,4.5
9218,2,53.6,8.9,32.2,17,2,2.64,0,1,1,0,1,0,1,2,1741,0,55.678011,37.559451,6,2003,3,17,False,True,False,3,True,0,0.0600901680972739,-2.7994325816303105,26.8,1,1.0
11722,4,83.6,9.7,56.9,4,3,2.8,0,1,2,2,1,0,1,1,2769,0,55.738161,37.596507,0,1927,7,5,True,False,False,3,False,4,0.0172619220520335,1.36406992984965,27.866666666666664,1,1.25
19550,3,37.33,12.5,14.0,5,1,2.8,1,0,1,0,1,0,4,1,4571,1,55.666858,37.759866,4,2021,2,22,False,True,True,0,False,4,0.1925686414732579,1.9303685464568847,37.33,1,4.4
19090,4,73.0,8.0,53.5,5,3,2.65,0,1,1,0,1,0,4,2,7709,0,55.750054000000006,37.522809,0,1958,0,5,True,False,False,3,False,0,0.0588636144858317,-1.3054582312410894,24.33333333333333,1,1.0
6863,4,33.0,8.0,22.0,7,1,3.1,1,0,1,0,0,1,3,2,6178,1,55.785169,37.564033,1,2019,2,19,True,True,True,0,True,0,0.0528974615016356,-0.2989582835962676,33.0,1,2.7142857142857144
6225,3,56.46,13.9,24.9,2,2,2.8,0,1,1,0,0,2,4,1,940,1,55.47444399999999,37.512128,11,2021,2,13,False,True,True,1,False,4,0.2687835841243825,-2.887802833665989,28.23,1,6.5
17229,4,92.0,15.0,50.0,7,2,3.0,2,0,1,0,0,0,2,1,8146,0,55.652999,37.47174,7,2010,2,37,True,True,True,3,False,3,0.1352706219069579,-2.2185224892586537,46.0,2,5.285714285714286
10828,3,36.39,11.0,17.1,14,1,2.8,1,0,1,0,0,1,4,1,8139,1,55.501875,37.522046,11,2020,2,14,False,True,True,1,False,4,0.2397564555377477,-2.8991190973764613,36.39,1,1.0
9944,3,74.0,10.7,0.0,13,2,3.2,0,0,2,2,0,0,4,1,1135,1,55.751016,37.686815,4,2023,2,20,False,True,True,0,False,4,0.1084492950610391,1.419008624927375,37.0,0,1.5384615384615385
19798,4,58.0,10.0,31.0,15,2,2.8,0,1,1,0,0,1,1,1,196,0,55.680641,37.51644,6,2015,0,24,False,True,True,3,False,0,0.0830920082744153,-2.277859258409409,29.0,1,1.6
95,3,32.29,11.4,10.4,10,1,2.8,1,0,0,1,0,1,4,1,940,1,55.47444399999999,37.512128,11,2021,2,13,False,True,True,1,False,4,0.2687835841243825,-2.887802833665989,32.29,1,1.3
3984,1,49.6,6.0,30.0,9,2,2.8,0,1,1,0,0,1,4,1,9071,0,55.740208,37.820861,3,1972,3,9,False,True,False,3,True,0,0.2413131404317308,1.547628785175905,24.8,1,1.0
17594,4,82.0,19.4,47.8,4,3,2.8,0,0,2,2,0,0,4,0,6341,1,55.843030000000006,37.483041,1,2021,2,29,False,True,True,0,False,0,0.1451870092479775,-0.7276990910578048,27.33333333333333,0,7.25
15592,4,87.1,10.7,30.9,2,3,2.8,0,0,2,2,0,0,4,1,2529,1,55.777915,37.701044,0,2020,7,11,False,True,True,3,False,4,0.1289194413608752,1.2282926320317606,29.03333333333333,0,5.5
5574,4,19.6,3.894613369511772,10.560160315574224,1,1,2.8,1,0,2,2,0,0,4,1,1867,1,55.651415,37.723187,4,2020,3,6,True,True,True,3,False,4,0.1659407141062703,2.0960137889527037,19.6,1,6.0
3234,4,86.5,15.0,65.5,7,3,3.2,1,0,1,0,0,0,4,1,5893,0,55.770811,37.591189,0,2019,2,12,True,True,True,2,True,4,0.0379994138097549,0.3095671078797062,28.83333333333333,1,1.7142857142857142
834,3,86.22,19.9,39.9,16,2,2.8,0,1,2,2,0,2,4,1,6542,1,55.79748299999999,37.495096,8,2011,2,18,False,True,True,0,True,0,0.1053332019464252,-0.9312623029704028,43.11,1,1.125
22420,4,51.3,10.7,31.2,9,1,2.8,0,0,2,2,0,0,1,1,5184,1,55.663517000000006,37.516476,6,2016,0,12,True,True,True,0,False,0,0.0950871487304445,-2.415454581137838,51.3,0,1.3333333333333333
1997,3,80.35,23.1,37.6,3,2,3.0,0,2,0,1,0,0,4,1,2344,1,55.850909,37.617527,2,2021,2,11,False,True,True,1,False,4,0.1223156892141024,0.3151630993979258,40.175,2,3.6666666666666665
10013,1,58.1,10.0,33.9,2,2,2.64,0,1,1,1,1,0,1,1,4092,0,55.64334300000001,37.722702000000005,4,1980,7,16,False,True,False,3,True,0,0.1697223407653257,2.1386091263752878,29.05,1,8.0
13461,4,106.3,10.7,30.9,7,3,2.8,0,0,2,2,0,0,4,1,44,1,55.71016899999999,37.647217,5,2021,7,16,False,True,True,0,True,4,0.0718894964805229,1.91780846907623,35.43333333333333,0,2.2857142857142856
314,3,71.8,21.8,33.5,2,2,2.89,1,1,1,0,0,0,4,1,8057,1,55.571123,37.512263,11,2021,2,16,False,True,False,0,False,4,0.1768234791228413,-2.750838135529813,35.9,2,8.0
5146,2,32.8,6.5,18.3,9,1,2.65,0,1,1,0,0,0,2,1,9016,0,55.614195,37.594279,5,1970,3,9,False,True,False,1,True,0,0.1213126946778483,3.020398844976518,32.8,1,1.0
21289,4,118.0,18.0,76.0,2,3,3.1,3,0,1,1,0,1,3,1,6911,0,55.722593,37.418191,7,2017,7,15,False,True,True,3,False,0,0.1618688851226212,-1.6451525294976463,39.333333333333336,3,7.5
23208,1,61.0,13.0,34.0,8,2,2.8,1,0,1,0,0,1,0,1,7655,0,55.567097,37.496713,11,2019,2,16,True,True,True,0,False,4,0.1869106409985175,-2.682064339266414,30.5,1,2.0
21176,0,56.6,12.9,33.7,14,2,2.7,0,1,1,0,1,0,1,1,5662,0,55.652578000000005,37.554726,6,1991,3,17,False,True,True,3,True,0,0.0857314623731136,-2.8470672771198475,28.3,1,1.2142857142857142
22848,0,48.0,6.0,32.0,1,2,2.8,1,0,1,0,0,0,2,1,4027,0,55.73704,37.70647,4,1962,3,5,True,False,False,3,False,0,0.1268805039243314,1.5517052987360975,24.0,1,5.0
5096,4,138.0,13.0,94.0,14,4,3.1,2,0,1,1,1,0,2,1,5161,0,55.710945,37.643821,5,2018,2,16,False,True,True,0,True,4,0.0684333331484275,1.9240218432818583,34.5,2,1.1428571428571428
20235,3,42.9,16.0,15.3,7,1,2.65,0,1,1,0,1,0,4,1,4162,1,55.59516,37.741109,12,2021,3,9,False,True,True,1,False,1,0.2133766119947912,2.2830961785656085,42.9,1,1.2857142857142858
13975,3,60.1,11.7,33.7,23,2,2.8,1,0,1,0,0,0,4,1,9503,1,55.743507,37.407744,7,2021,2,26,False,True,True,1,False,0,0.1720983389623581,-1.5191218629749317,30.05,1,1.1304347826086956
8052,4,175.0,10.7,30.9,4,4,2.8,0,4,0,1,0,0,0,1,6101,2,55.77277,37.626978,0,2019,0,4,False,True,False,1,False,4,0.0608199364213628,0.8927194660816598,43.75,4,1.0
7387,4,97.1,9.8,61.6,5,4,2.66,0,1,1,1,0,1,0,1,2961,0,55.829937,37.574857,2,1994,7,22,False,True,True,1,True,0,0.0954376909000124,-0.0498501949470883,24.275,1,4.4
4925,1,63.0,10.7,30.9,8,4,2.8,0,1,1,0,1,0,4,1,48,0,55.603151,37.512829,6,1977,3,9,False,True,True,1,True,0,0.1474570747221647,-2.6715749271478644,15.75,1,1.125
20811,4,37.8,8.4,18.9,6,1,2.64,0,1,2,2,1,0,1,1,9518,0,55.733553,37.852904,3,1998,2,14,False,True,True,3,True,0,0.2732934573235193,1.5746927631824044,37.8,1,2.3333333333333335
22909,0,39.0,9.0,19.0,7,1,2.64,1,0,1,0,0,1,1,1,7663,0,55.630030000000005,37.60328,5,1969,2,14,False,True,False,3,True,0,0.1072323044243919,2.919048944914218,39.0,1,2.0
22611,3,37.6,18.1,10.1,8,1,2.8,1,0,1,0,0,0,4,1,9735,1,55.86095400000001,37.541844,1,2021,2,23,False,True,True,1,False,4,0.1318608612537483,-0.2904963421279455,37.6,1,2.875
8194,1,54.7,9.0,42.0,1,2,2.8,0,1,2,2,0,2,4,1,6238,0,55.214907,37.067246,10,2016,7,4,True,False,False,1,False,4,0.7298074654910204,-2.363310357700481,27.35,1,4.0
21593,4,52.0,10.7,30.9,6,1,2.8,0,0,2,2,1,1,1,1,5404,0,55.795444,37.526896,1,2018,2,15,True,True,True,0,False,1,0.0804913665299472,-0.714096670612682,52.0,0,2.5
22584,2,38.0,8.0,20.0,8,1,2.8,1,0,1,0,1,0,2,1,4175,0,55.809378,37.456882,8,2004,2,25,False,True,True,3,True,0,0.1437076260033368,-1.0236833059245496,38.0,1,3.125
13502,0,50.0,10.7,30.9,7,3,2.8,0,0,2,2,0,1,1,2,2025,0,55.667239,37.544009,6,1966,3,9,False,True,False,1,True,4,0.0762071479547313,-2.655476788930417,16.666666666666668,0,1.2857142857142858
21042,2,47.0,16.5,19.5,21,1,2.8,1,0,1,0,0,1,0,2,6148,0,55.701262,37.651583,5,2019,7,24,False,True,True,0,False,4,0.0793243336659583,2.004792466212312,47.0,1,1.1428571428571428
11370,3,44.02,17.5,16.3,30,1,2.75,0,1,1,0,0,0,4,1,8996,1,55.879187,37.529591,1,2021,2,33,False,True,True,1,True,0,0.1529784172930675,-0.3331112193718318,44.02,1,1.1
14993,1,62.35,11.4,32.9,20,2,2.9,0,1,1,0,0,1,0,1,9211,0,55.718709,37.424902,7,2018,2,23,True,True,True,0,True,0,0.1555264195384696,-1.6732660080241908,31.175,1,1.15
5313,1,57.7,7.0,35.0,3,2,3.0,1,0,2,2,0,0,2,2,5506,0,55.716686,37.621246,5,1925,7,4,True,False,False,1,False,4,0.0453308994259266,1.9774924973453405,28.85,1,1.3333333333333333
5156,3,23.4,6.1,11.3,9,1,2.65,1,0,1,0,0,0,4,1,4076,1,55.544046,37.478055,11,2021,3,9,False,True,True,1,False,4,0.2159434797639042,-2.651965120584193,23.4,1,1.0
9624,3,52.1,10.7,20.8,1,2,2.7,0,0,0,1,0,0,4,1,8684,1,55.601203000000005,37.727553,5,2019,2,16,True,True,True,1,False,4,0.1992131617432604,2.304613329864625,26.05,0,16.0
16734,4,99.6,14.5,54.8,16,3,2.8,1,1,2,2,0,0,4,1,3747,0,55.828480000000006,37.448042,8,2011,2,32,False,True,True,0,True,0,0.1616196992218018,-0.9511353170286346,33.2,2,2.0
1448,3,47.4,18.2,15.2,32,1,2.8,1,0,1,1,0,0,4,1,2285,1,55.75478,37.544288,0,2019,2,38,True,True,True,0,False,4,0.0406735805812871,-1.0521489433322184,47.4,1,1.1875
5095,4,79.08,17.2,33.6,3,2,2.8,2,0,2,2,0,0,2,1,2000,0,55.710839,37.605068,5,2017,2,18,True,True,True,0,True,0,0.0348340503995495,2.322155842467087,39.54,2,6.0
21564,4,244.0,10.7,30.9,11,5,3.0,0,4,2,2,0,0,3,1,3782,0,55.792857,37.508679,1,2001,2,12,False,True,True,3,True,0,0.0917789440450117,-0.8833588596023685,48.8,4,1.0909090909090908
9919,4,79.8,10.7,30.9,6,3,2.8,0,0,2,2,0,0,4,1,44,1,55.71016899999999,37.647217,5,2021,7,16,False,True,True,0,True,4,0.0718894964805229,1.91780846907623,26.6,0,2.6666666666666665
17135,4,117.0,16.0,100.0,16,4,3.2,2,0,1,0,0,0,0,2,8125,0,55.704458,37.571785,6,2013,7,19,False,True,True,3,False,4,0.0311590953423179,-2.8876578409482523,29.25,2,1.1875
15618,4,119.0,15.0,30.9,2,3,3.2,0,0,1,0,1,0,0,2,4254,0,55.74055799999999,37.640929,0,2016,2,7,True,True,True,0,False,4,0.0616034411395117,1.474220943793765,39.66666666666666,0,3.5
17105,3,66.39,11.9,35.0,5,2,3.0,0,0,2,2,0,1,4,1,7203,1,55.714414,37.657907,5,2021,2,17,False,True,True,0,False,4,0.0808591778564888,1.8233370216842304,33.195,0,3.4
16388,0,60.0,6.5,43.0,6,3,2.5,1,0,1,0,0,1,2,1,1075,0,55.6375,37.526726,6,1970,3,9,False,True,False,1,True,0,0.1105842418596918,-2.642934735246332,20.0,1,1.5
11674,4,252.0,10.7,30.9,7,5,3.0,0,3,1,1,0,2,3,1,8373,0,55.72406899999999,37.580436,0,2003,2,12,True,True,False,0,True,4,0.010580953293601,3.0636964582078314,50.4,3,1.7142857142857142
22114,4,71.7,8.0,48.0,3,3,2.8,1,0,1,0,1,0,3,1,4335,0,55.679925,37.598573,6,1960,0,5,True,False,False,3,False,0,0.0578861460950058,2.8078873998291423,23.9,1,1.6666666666666667
812,3,87.03,7.8,44.8,9,2,2.8,0,1,2,2,0,1,4,1,3808,1,55.798115,37.495617,8,2011,2,12,False,True,True,0,True,0,0.105295534136498,-0.9234931925720828,43.515,1,1.3333333333333333
18520,2,47.7,6.4,29.6,4,2,2.64,0,1,1,0,1,0,1,1,285,0,55.68261,37.742968,4,1976,3,9,False,True,False,1,True,0,0.1714345338216607,1.8790222852100615,23.85,1,2.25
20212,3,52.0,10.7,14.0,1,1,2.8,1,0,2,2,0,0,4,1,2850,1,55.755814,37.617635,0,2022,2,25,False,True,True,1,False,4,0.0435313404931331,1.0622402117424747,52.0,1,25.0
6625,2,46.0,12.0,22.0,29,1,2.8,0,1,0,1,0,1,4,2,3655,0,55.769135,37.494521,8,2011,2,32,True,True,True,0,False,0,0.0918260079732882,-1.1854316193935563,46.0,1,1.103448275862069
10798,3,86.6,11.5,44.3,31,3,3.1,2,0,1,1,0,1,4,1,5102,1,55.767575,37.500396,8,2021,2,36,False,True,True,0,False,0,0.0857988636877904,-1.176540897284342,28.866666666666664,2,1.1612903225806452
2297,1,90.1,13.0,49.4,1,3,3.2,2,0,1,1,1,1,0,2,7965,0,55.543236,37.151868,10,2018,7,6,True,True,True,1,True,4,0.4686069535965774,-1.9915033756904703,30.03333333333333,2,6.0
21877,3,57.9,9.7,33.4,19,2,2.8,0,0,2,2,0,1,4,1,8867,0,55.72513299999999,37.775263,4,2019,2,19,False,True,True,0,False,4,0.1958801546340149,1.61923705981134,28.95,0,1.0
21940,4,52.0,9.0,32.0,12,2,2.64,1,0,1,0,1,0,3,1,7627,0,55.715525,37.779269,4,2016,2,17,False,True,True,3,True,0,0.2005672175779733,1.6661350507654633,26.0,1,1.4166666666666667
8140,4,94.0,10.7,30.9,8,3,2.8,1,1,0,1,1,0,3,1,5931,0,55.736518,37.61715,0,2007,2,11,True,True,True,0,True,3,0.0375854440441636,1.5202197671965574,31.33333333333333,2,1.375
16975,1,39.0,8.0,19.0,9,1,2.7,1,0,1,0,1,0,2,1,6471,0,55.712152,37.896544,3,2005,3,12,False,True,True,3,True,0,0.3177266381278608,1.6415635450527186,39.0,1,1.3333333333333333
11288,4,70.4,11.0,48.0,12,3,2.8,2,0,1,0,1,1,4,1,7655,0,55.567097,37.496713,11,2019,2,16,True,True,True,0,False,4,0.1869106409985175,-2.682064339266414,23.46666666666667,2,1.3333333333333333
843,3,103.99,20.3,51.5,8,3,2.8,2,0,2,2,0,2,4,1,6542,1,55.79748299999999,37.495096,8,2011,2,18,False,True,True,0,True,0,0.1053332019464252,-0.9312623029704028,34.663333333333334,2,2.25
4137,1,50.4,11.0,28.2,2,2,2.8,0,0,2,2,0,0,4,0,3438,0,55.801895,37.817448,3,1984,3,16,True,True,True,3,True,0,0.2471677199455277,1.2951257800393474,25.2,0,8.0
17347,3,67.7,26.4,30.6,3,2,2.89,0,1,1,0,1,0,4,1,7615,1,55.55759200000001,37.511113,11,2022,7,16,False,True,False,0,False,4,0.1898166364266383,-2.7723893137351228,33.85,1,5.333333333333333
9855,3,25.7,6.8,8.6,13,1,3.1,1,0,1,0,0,0,4,1,8423,1,55.718922,37.727014,4,2020,2,22,False,True,True,1,False,4,0.1482347054435186,1.6768804338915555,25.7,1,1.6923076923076923
4607,3,34.6,6.875184825770781,18.641915659125925,18,1,2.8,0,0,2,2,0,0,4,1,8420,1,55.7046,37.570707,6,2019,2,19,False,True,False,0,False,4,0.0313110589236084,-2.8531870718136187,34.6,0,1.0555555555555556
11181,3,76.5,17.0,39.5,2,2,3.0,0,2,0,1,0,0,4,1,4035,1,55.85718000000001,37.627687,2,2020,2,11,False,True,True,1,False,0,0.1316534181288076,0.3738032016373033,38.25,2,5.5
12273,1,74.0,9.5,45.0,13,3,2.64,0,1,1,1,0,2,1,1,4343,0,55.577795,37.576834000000005,6,1992,3,14,False,True,True,1,True,0,0.1568474819789725,-3.1238763179638367,24.666666666666668,1,1.0769230769230769
3014,4,75.0,10.7,30.9,3,2,2.8,0,0,1,1,0,0,0,1,248,1,55.75755600000001,37.651592,0,2018,2,4,False,True,False,1,True,0,0.0755459425971638,1.262294476579105,37.5,0,1.3333333333333333
6353,3,61.3,12.2,31.0,5,2,2.89,1,1,1,0,0,1,4,1,1602,1,55.56486700000001,37.502112,11,2021,2,14,False,True,True,0,False,4,0.1866057416664344,-2.713300928889136,30.65,2,2.8
21365,3,47.7,10.5,23.6,2,2,2.65,0,1,0,1,0,0,4,1,4162,1,55.59516,37.741109,12,2021,3,9,False,True,True,1,False,1,0.2133766119947912,2.2830961785656085,23.85,1,4.5
18967,4,58.0,8.2,30.3,6,2,2.7,0,1,0,1,2,0,0,2,6493,1,55.77278,37.497827,8,2020,2,21,False,True,True,0,False,0,0.0902509585603936,-1.134214242428084,29.0,1,3.5
12103,1,31.0,6.0,18.1,3,1,2.6,1,0,1,0,1,0,2,1,3238,0,55.762541000000006,37.67272,0,1960,0,5,True,False,False,3,False,0,0.0972043518862482,1.2794290308189036,31.0,1,1.6666666666666667
6452,3,84.41,15.2,45.5,10,3,3.1,0,1,2,2,0,0,4,1,3029,1,55.790195,37.472261,8,2021,2,25,True,True,True,0,False,0,0.1208850170466512,-1.0930803777799891,28.136666666666667,1,2.5
20775,1,50.0,8.0,40.0,4,2,2.64,0,1,0,1,1,1,2,2,4232,0,55.865541,37.653909000000006,2,1982,3,16,False,True,True,1,True,0,0.1505351088983416,0.5161651508070921,25.0,1,4.0
1120,3,65.3,11.6,35.7,12,2,3.0,0,1,1,0,0,1,4,1,3184,0,55.887978,37.537155,1,2019,3,15,True,True,True,1,True,1,0.1591288138250078,-0.2700845069196257,32.65,1,1.25
9854,4,39.1,7.769356262648484,30.9,8,1,2.8,0,0,2,2,1,0,4,1,8543,0,55.702191000000006,37.949931,4,2019,3,25,True,True,True,1,False,4,0.3717353982943475,1.6581383812145445,39.1,0,3.125
18757,3,74.3,12.6,41.9,5,3,2.65,0,2,1,1,1,0,4,1,9522,1,55.743669,37.407394,7,2021,2,15,False,True,True,1,False,4,0.1724562991847613,-1.5182885750010855,24.766666666666666,2,3.0
442,3,96.9,13.3,49.2,10,3,2.89,1,1,1,0,0,1,4,1,1602,1,55.56486700000001,37.502112,11,2021,2,14,False,True,True,0,False,4,0.1866057416664344,-2.713300928889136,32.300000000000004,2,1.4
2764,4,96.7,25.5,48.0,5,3,3.4,2,0,1,0,1,0,2,1,1260,0,55.765392000000006,37.610287,0,1938,0,6,False,True,False,3,False,0,0.0434507187919384,0.7837748644512512,32.233333333333334,2,1.2
16442,4,51.0,9.8,31.0,15,2,2.74,0,0,0,1,1,0,3,1,2839,0,55.63930799999999,37.399111,7,2014,3,17,False,True,True,1,True,0,0.2041195844432991,-2.0566139341085736,25.5,0,1.1333333333333333
19741,0,39.0,7.0,20.0,5,1,2.64,1,0,0,1,1,0,2,1,9338,0,55.608765000000005,37.699337,5,1989,3,17,False,True,True,1,True,0,0.1737034028796915,2.3811447386059164,39.0,1,3.4
21241,4,185.0,10.7,30.9,17,4,2.8,0,0,2,2,0,0,3,1,3200,0,55.714876,37.504636,7,2006,2,50,True,True,True,3,True,0,0.0775321512995736,-1.8282594812483977,46.25,0,2.9411764705882355
4409,4,133.0,10.7,94.0,15,4,2.8,3,0,0,1,0,0,0,1,1583,0,55.695296,37.575648,6,2003,2,25,True,True,True,1,True,0,0.0395212282637032,-3.0411074894404715,33.25,3,1.6666666666666667
8322,2,103.0,19.0,68.0,7,2,3.3,1,1,0,1,0,1,3,1,6827,0,55.751903000000006,37.664069,0,2016,0,10,False,True,True,0,True,0,0.0862070552545096,1.3689207570512285,51.5,2,1.4285714285714286
3450,4,150.0,10.7,30.9,2,3,2.8,0,0,2,2,0,0,4,1,9213,1,55.761355,37.614294,0,2013,7,6,False,True,False,3,False,4,0.04379123818689,0.9140301649336848,50.0,0,3.0
11115,1,56.7,8.9,31.7,5,2,3.2,0,1,0,1,0,0,1,1,5317,0,55.791997,37.778811,3,1958,0,6,False,True,False,1,True,0,0.2072977580288847,1.2903383926359688,28.35,1,1.2
7333,3,45.18,19.4,12.2,12,1,2.8,1,0,2,2,1,0,4,1,7183,1,55.84723,37.63226,2,2019,7,23,False,True,True,0,False,4,0.1243110582738429,0.4373200724510894,45.18,1,1.9166666666666667
22670,3,74.44,10.7,16.6,11,2,2.8,1,1,2,2,0,0,4,1,4367,1,55.807658,37.635045,2,2020,7,15,True,True,False,1,False,4,0.0916930202098735,0.6491921605507501,37.22,2,1.3636363636363635
11263,3,44.4,21.0,14.8,14,1,2.65,1,0,1,0,0,0,4,1,2280,1,55.875925,37.603424,2,2021,2,23,False,True,True,1,False,4,0.1432992935646508,0.1669397117573878,44.4,1,1.6428571428571428
768,3,96.4,10.7,30.9,2,3,2.8,0,0,2,2,0,0,4,1,3822,1,55.786166,37.497836,8,2018,2,20,False,True,True,1,False,0,0.0966676008709983,-1.0083569548911964,32.13333333333333,0,10.0
14978,4,201.0,22.0,74.0,1,3,2.8,2,0,2,2,0,1,2,2,6750,0,55.718872,37.499893,7,1997,2,8,True,True,True,0,True,0,0.0812597670038991,-1.7658019012399782,67.0,2,8.0
2311,1,80.0,12.0,54.0,16,4,2.8,0,2,2,2,0,0,2,1,8738,0,55.840851,37.605436,2,2010,7,17,False,True,True,1,True,0,0.1093266914164025,0.2384572632437841,20.0,2,1.0625
13695,4,52.3,15.0,20.0,10,1,3.0,1,0,1,0,0,1,2,1,9604,0,55.739808,37.501285,7,2015,2,10,False,True,True,0,True,0,0.0784993827955845,-1.5046312082140196,52.3,1,1.0
2068,3,92.81,10.7,30.9,17,3,2.8,0,0,2,2,0,0,4,1,1274,1,55.847973,37.628882,2,2020,7,24,False,True,True,0,False,4,0.1235995875915474,0.410012652033734,30.936666666666667,0,1.411764705882353
16558,4,70.4,8.0,57.0,1,3,2.8,0,1,2,2,1,0,2,1,3766,0,55.619513,37.264031,11,2017,2,17,False,True,True,1,True,1,0.3359179777420676,-1.920540691063774,23.46666666666667,1,17.0
21466,3,34.5,5.0,20.7,7,2,0.0,1,0,0,1,0,0,4,1,9595,0,55.821077,37.430462,8,2011,2,32,True,True,True,1,False,0,0.1723980514991112,-1.04545451338311,17.25,1,4.571428571428571
3567,1,73.0,20.0,50.0,3,2,2.8,0,2,2,2,0,0,4,1,6468,0,55.758453,37.625055,0,2015,2,5,True,True,True,0,True,4,0.0513139715002354,1.0877309746357589,36.5,2,1.6666666666666667
22248,0,41.4,10.8,17.7,2,1,2.7,1,0,0,1,0,1,1,1,5016,0,55.867889,37.47077,1,2009,2,14,False,True,True,1,False,4,0.1720694917537634,-0.6848416188955798,41.4,1,7.0
