id,seller,price,area_total,area_kitchen,area_living,floor,rooms,ceiling,bathrooms_shared,bathrooms_private,windows_court,windows_street,balconies,loggias,condition,phones,building_id,new,latitude,longitude,district,constructed,material,stories,elevator_without,elevator_passenger,elevator_service,parking,garbage_chute,heating,distance_from_center,angle,average_room_size,bathroom_amount,relative_floor
20509,4,15157500.0,64.5,8.2,30.3,18,3,2.7,0,1,0,1,2,0,0,2,1352,1,55.78686999999999,37.494979,8,2019,2,22,False,True,True,1,False,0,0.099464237212612,-1.0176865299016558,21.5,1,0.8181818181818182
11430,1,9640000.0,42.0,8.5,24.0,9,1,3.1,1,0,1,0,0,0,2,1,3292,0,55.760494,37.518551,8,2015,2,9,False,True,True,0,False,0,0.0663181371705308,-1.1699672594358723,42.0,1,1.0
9795,2,7100000.0,38.8,10.2,19.7,6,1,2.64,0,0,1,0,0,0,1,1,5451,0,55.61891800000001,37.742546,5,1985,3,22,False,True,True,1,True,0,0.1998342979402682,2.188272261476924,38.8,0,0.2727272727272727
14860,4,11400000.0,47.0,10.3,35.3,7,1,2.8,0,2,1,1,1,0,2,1,7331,0,55.656565,37.42333,11,2016,2,22,False,True,False,3,False,0,0.174689743963038,-2.03399111113972,47.0,2,0.3181818181818182
8608,1,6500000.0,30.0,6.0,19.0,1,1,2.5,1,0,1,0,0,0,1,2,5822,0,55.796552,37.779862,3,1960,0,5,True,False,False,1,True,4,0.209608329996527,1.2708430931978052,30.0,1,0.2
3300,4,51231600.0,74.9,10.7,30.9,3,2,5.55,0,0,2,2,0,0,4,1,248,1,55.75755600000001,37.651592,0,2018,2,4,False,True,False,1,True,0,0.0755459425971638,1.262294476579105,37.45,0,0.75
18933,4,27000000.0,135.0,8.2,30.3,21,4,2.7,0,1,0,1,2,0,0,2,1352,1,55.78686999999999,37.494979,8,2019,2,22,False,True,True,1,False,0,0.099464237212612,-1.0176865299016558,33.75,1,0.9545454545454546
12013,2,7100000.0,38.5,8.2,17.8,11,1,2.8,1,0,1,0,1,0,1,1,6134,0,55.713659,37.398312,7,2010,3,17,False,True,False,1,True,0,0.1825080490462048,-1.6858882931404655,38.5,1,0.6470588235294118
17947,4,33000000.0,101.0,16.0,53.0,5,3,2.8,0,0,1,0,0,0,3,2,7820,0,55.665969,37.51432,6,2013,7,32,True,True,True,0,True,4,0.0947406614464115,-2.381246836146103,33.666666666666664,0,0.15625
8957,4,15686528.0,85.7,10.7,30.9,12,2,2.8,0,0,2,2,0,0,4,1,3139,1,55.770775,37.376626,7,2017,2,24,False,True,True,0,True,1,0.2061817280840573,-1.3945194641159795,42.85,0,0.5
13597,0,11000000.0,82.0,10.3,46.1,19,3,2.64,0,1,1,0,1,0,1,1,8686,0,55.89558,37.532753,1,1992,2,22,False,True,True,1,True,0,0.167644360801769,-0.2832920677770676,27.33333333333333,1,0.8636363636363636
19801,4,33000000.0,101.0,16.0,53.0,5,3,2.8,0,0,1,0,0,0,4,2,7820,0,55.665969,37.51432,6,2013,7,32,True,True,True,0,True,4,0.0947406614464115,-2.381246836146103,33.666666666666664,0,0.15625
22719,1,24800000.0,60.0,10.7,30.9,2,2,0.0,2,0,0,1,0,0,3,2,4399,0,55.801536,37.636715,2,2015,7,7,False,True,True,3,False,4,0.0879699864715204,0.7064166301359203,30.0,2,0.2857142857142857
149,3,5541164.0,34.43,10.4,15.0,14,1,2.8,1,0,1,0,0,1,4,1,5882,1,55.500392000000005,37.521677,11,2020,2,14,False,True,True,1,False,4,0.241284671978336,-2.899110267147656,34.43,1,1.0
8297,4,303337930.0,288.0,10.7,30.9,10,6,4.0,0,0,1,1,1,1,0,1,7596,0,55.760727,37.603819,0,2002,0,10,True,False,False,3,False,0,0.0356038726108068,0.747599819202561,48.0,0,1.0
1719,4,15800000.0,50.7,15.0,20.0,21,2,2.8,0,1,0,1,0,1,3,2,5821,0,55.821371,37.587946,2,2003,2,25,False,True,True,0,True,0,0.0871524595223516,0.0957647533185053,25.35,1,0.84
16910,1,10850000.0,83.5,8.5,56.0,3,4,2.64,0,1,1,1,0,4,1,2,7351,0,55.879263,37.723169,2,1990,3,14,False,True,False,1,True,0,0.2037906996607325,0.7816204448162637,20.875,1,0.2142857142857142
5988,2,10500000.0,52.0,8.0,30.0,6,2,2.64,0,1,1,0,1,0,1,1,1398,0,55.65588399999999,37.756676,4,1997,3,17,False,True,True,1,True,0,0.1937794195812088,1.9892047165769755,26.0,1,0.3529411764705882
9144,2,13500000.0,60.0,10.0,34.0,14,2,2.64,0,1,1,0,0,1,2,1,2030,0,55.794264,37.460044,8,1998,3,17,False,True,True,1,True,0,0.1336200408399144,-1.1080736452841735,30.0,1,0.8235294117647058
13285,3,9895665.0,51.5,8.9,26.4,22,2,2.8,0,2,0,1,1,1,4,1,6512,1,55.854987,37.559155,1,2021,2,24,False,True,True,1,True,0,0.1220952172386804,-0.1683486931650604,25.75,2,0.9166666666666666
13672,4,10499000.0,65.0,10.0,36.0,2,2,2.8,0,1,2,2,1,0,2,1,6597,0,55.85925600000001,37.346326,8,1993,2,17,False,True,True,1,True,0,0.2644944418665151,-1.080109741595657,32.5,1,0.1176470588235294
8078,4,22990000.0,72.0,7.1,49.6,15,3,2.7,1,0,1,1,0,0,1,2,2695,0,55.742681000000005,37.636006,0,1969,4,17,False,True,True,3,True,0,0.0569669001693458,1.4287787654664943,24.0,1,0.8823529411764706
16995,4,8650000.0,42.5,9.3,18.9,13,1,2.64,0,1,1,0,0,1,3,2,6584,0,55.71482,37.750029,4,2008,2,25,False,True,False,3,True,0,0.1715625223464155,1.6864513832156929,42.5,1,0.52
1847,4,61000000.0,122.0,10.7,30.9,2,1,3.3,0,1,2,2,0,0,4,1,6101,2,55.77277,37.626978,0,2019,0,4,False,True,False,1,False,4,0.0608199364213628,0.8927194660816598,122.0,1,0.5
16619,0,9900000.0,88.7,10.7,30.9,3,1,2.8,0,0,2,2,1,0,0,1,9436,0,55.853511,37.384711,8,2010,2,3,True,False,False,3,False,3,0.2283029068629015,-1.023044550644871,88.7,0,1.0
7890,3,7593883.0,36.45,9.2,15.3,2,1,3.3,1,0,2,2,0,1,4,1,1143,1,55.717006000000005,37.428791,7,2021,2,27,True,True,True,0,False,1,0.1518464294189665,-1.6870426953822486,36.45,1,0.074074074074074
15705,3,14770500.0,64.5,17.5,32.2,17,3,2.8,1,0,2,2,0,0,4,1,1352,1,55.78686999999999,37.494979,8,2019,2,22,False,True,True,1,False,0,0.099464237212612,-1.0176865299016558,21.5,1,0.7727272727272727
5871,3,12235540.0,79.4,16.9,41.0,1,3,2.72,0,2,1,1,0,0,4,1,8136,1,55.722512,37.772918,4,2021,2,13,False,True,True,1,False,4,0.1936840804709317,1.6333402589509782,26.46666666666667,2,0.0769230769230769
23110,4,5300000.0,49.4,6.5,29.8,4,2,2.5,0,1,2,2,1,0,1,1,7877,0,55.477801,37.541234,11,1987,3,5,True,False,False,3,False,0,0.2596686771446619,-2.993250791773885,24.7,1,0.8
6374,1,8750000.0,60.0,15.0,31.0,19,2,2.75,0,1,0,1,0,1,2,1,8637,0,55.625308,37.309441,11,2015,3,24,False,True,True,3,True,1,0.2914469934581505,-1.9552569314876969,30.0,1,0.7916666666666666
16847,4,37500000.0,120.0,15.0,97.0,9,4,0.0,0,0,2,2,0,0,3,2,4841,0,55.79517,37.574678000000006,1,2009,2,22,True,False,False,3,False,4,0.0607528694982733,-0.0813140092738753,30.0,0,0.4090909090909091
9484,4,22500000.0,102.0,12.0,68.0,33,3,2.75,2,0,0,1,0,2,3,2,3205,0,55.677539,37.634398,5,2012,2,33,False,True,True,1,True,0,0.0791165931935451,2.3766940140855093,34.0,2,1.0
3317,4,56000000.0,73.3,10.7,30.9,9,2,3.0,0,2,2,2,0,0,3,1,5400,0,55.722142000000005,37.618569,0,2013,0,14,True,True,True,2,True,0,0.0409053423696026,1.8807280422581776,36.65,2,0.6428571428571429
18100,4,5000000.0,61.3,11.5,32.7,8,2,2.8,2,0,1,0,0,1,4,1,6703,1,55.52117,37.354734,11,2022,2,16,True,True,True,3,False,1,0.3100490038822408,-2.3301222367415053,30.65,2,0.5
9308,1,8000000.0,45.0,6.0,28.0,9,2,2.8,0,1,1,0,0,0,1,1,1345,0,55.593726,37.53826,6,1977,3,9,True,True,True,1,True,0,0.1468351367667394,-2.8561041972241603,22.5,1,1.0
8016,4,51000000.0,80.0,10.7,30.9,2,3,3.15,1,0,1,1,0,0,3,2,9210,0,55.761249,37.547153,0,2017,2,10,True,True,True,3,False,0,0.0419862352650076,-0.8837163067459326,26.666666666666668,1,0.2
20063,3,9553280.0,73.6,13.0,40.0,1,3,2.66,0,2,1,1,0,0,4,1,3254,1,55.967859,37.152488,9,2020,3,17,False,True,True,1,False,1,0.4866588788828532,-1.0709732462456174,24.53333333333333,2,0.0588235294117647
1,4,10500000.0,88.0,14.2,48.0,18,3,2.8,2,0,1,1,1,0,3,1,1893,0,55.861282,37.666647,2,2010,3,25,False,True,True,1,False,0,0.1536840464815308,0.6020342199195011,29.33333333333333,2,0.72
5114,3,7614600.0,34.3,11.0,11.8,1,1,2.7,1,0,1,0,0,0,4,1,8684,1,55.601203000000005,37.727553,5,2019,2,16,True,True,True,1,False,4,0.1992131617432604,2.304613329864625,34.3,1,0.0625
7209,4,19250000.0,79.4,10.3,51.0,5,3,3.0,0,1,1,0,0,0,2,1,337,0,55.810091,37.640264,2,1957,0,10,False,True,False,3,False,0,0.0968234677080486,0.6769416621181322,26.46666666666667,1,0.5
12225,1,28700000.0,125.7,28.8,54.5,6,3,3.2,0,3,1,0,1,1,0,1,1432,0,55.710377,37.646031,5,2019,7,16,True,True,True,0,True,4,0.070703756897073,1.920746711439875,41.9,3,0.375
10204,1,6200000.0,32.0,6.358552440019219,17.241078066243627,21,1,2.8,1,0,0,1,0,0,4,2,3279,0,55.647803,37.704466,4,2019,7,32,False,True,True,0,False,4,0.1520696829174597,2.1783842337277672,32.0,1,0.65625
10074,1,14000000.0,71.5,6.3,52.3,5,4,2.8,0,1,1,1,1,0,4,2,4557,0,55.751021,37.717941,4,1940,7,10,False,True,False,3,False,0,0.1392975384240938,1.4527663901624686,17.875,1,0.5
74,3,4291560.0,25.2,6.0,12.3,8,1,2.65,1,0,1,0,0,0,4,1,5033,1,55.544886,37.478459,11,2021,3,9,False,True,True,1,False,4,0.2150121763430002,-2.651785984715469,25.2,1,0.8888888888888888
14828,0,4900000.0,52.0,10.2,31.0,2,2,2.7,1,0,1,0,0,0,3,1,4541,0,55.497409,36.912557,10,2018,5,3,True,False,False,1,False,4,0.7079768665263199,-1.9124564507202937,26.0,1,0.6666666666666666
20146,4,5750000.0,39.22,3.0,26.2,7,2,2.8,0,1,1,0,0,1,4,1,8139,1,55.501875,37.522046,11,2020,2,14,False,True,True,1,False,4,0.2397564555377477,-2.8991190973764613,19.61,1,0.5
8319,3,55756320.0,89.9,24.1,31.6,11,2,2.8,2,0,2,2,0,0,4,1,3880,0,55.761538,37.554214,0,2016,2,18,True,True,True,0,False,4,0.0370105832560255,-0.7563247213180467,44.95,2,0.6111111111111112
10917,4,85000000.0,114.0,10.7,30.9,6,2,2.8,0,1,2,2,0,0,4,1,8019,0,55.74857900000001,37.598555,0,2002,2,9,True,True,True,0,True,0,0.0235314061094792,0.935646874545285,57.0,1,0.6666666666666666
21389,4,5500000.0,56.4,7.0,38.0,6,3,2.8,1,0,2,2,0,1,1,1,7653,0,55.431085,36.86871,10,1986,3,9,False,True,False,3,True,0,0.7729907716970582,-1.9743329433194197,18.8,1,0.6666666666666666
2533,4,61800000.0,120.0,10.7,30.9,3,3,3.5,0,0,1,0,0,0,0,1,8796,1,55.746547,37.628038,0,2018,2,6,True,True,True,0,True,4,0.0498730577101286,1.3292648704996153,40.0,0,0.5
13940,4,39500000.0,86.0,17.0,40.0,7,2,2.8,2,0,0,1,1,0,2,1,4854,0,55.770583,37.397404,7,2006,0,7,True,True,True,3,False,0,0.1857241797331502,-1.3759170615066272,43.0,2,1.0
19819,2,7800000.0,43.4,6.0,30.9,9,2,2.64,0,1,1,0,2,0,0,1,8663,0,55.64260600000001,37.547405,6,1969,3,14,False,True,False,1,True,0,0.0974859704813963,-2.8048843004591686,21.7,1,0.6428571428571429
14939,4,94980000.0,240.0,28.7,141.1,36,5,3.3,2,1,1,0,0,0,0,1,8776,0,55.723257,37.52766,7,2011,2,53,True,True,True,0,True,0,0.0531802948520183,-1.7860848254754456,48.0,3,0.6792452830188679
1415,1,9900000.0,54.0,6.0,35.0,4,3,2.8,0,1,1,0,1,0,1,1,9566,0,55.818766,37.493946,1,1959,0,5,True,False,False,3,False,0,0.120081961405371,-0.7943399348632832,18.0,1,0.8
11998,4,14990000.0,77.0,10.2,46.2,17,3,2.64,1,0,1,1,0,1,2,2,559,0,55.656285,37.472584000000005,7,1999,3,17,False,True,True,1,True,0,0.1326316821330688,-2.202604065033281,25.666666666666668,1,1.0
8007,4,92635689.0,117.6,10.7,30.9,4,4,2.8,3,0,2,2,0,0,4,1,4993,0,55.75993199999999,37.561275,0,2010,0,12,True,True,True,0,True,0,0.0312581748095969,-0.6269163522480564,29.4,3,0.3333333333333333
19873,2,30500000.0,136.0,15.0,80.0,18,3,2.8,2,0,1,1,0,0,2,1,7638,1,55.659231000000005,37.560835,6,2012,2,23,True,True,True,2,True,3,0.0776902745445392,-2.8974768598472407,45.333333333333336,2,0.782608695652174
8371,3,19327507.0,104.83,12.5,71.3,3,4,3.0,0,0,2,2,0,1,4,1,1744,1,55.811735,37.740722,3,2021,7,22,True,True,True,0,True,0,0.1786149077462228,1.1243633968958835,26.2075,0,0.1363636363636363
6936,1,6300000.0,37.5,7.0,18.8,4,1,2.65,1,0,2,2,1,0,1,1,7368,0,55.886902,37.516916,1,1982,3,17,True,False,False,3,False,0,0.1646855267291148,-0.3905586799616953,37.5,1,0.2352941176470588
17665,3,39031403.0,129.55,10.7,45.4,7,3,2.8,2,0,2,2,0,2,4,1,4367,1,55.807658,37.635045,2,2020,7,15,True,True,False,1,False,4,0.0916930202098735,0.6491921605507501,43.18333333333334,2,0.4666666666666667
15776,4,60947400.0,114.0,20.0,50.0,57,2,2.8,0,0,2,2,0,0,2,1,2930,0,55.75052,37.539401,0,2013,2,75,False,True,False,3,False,4,0.0432417849984527,-1.1942088711369072,57.0,0,0.76
16177,3,8436000.0,37.0,14.9,13.1,20,1,2.8,1,0,1,0,0,0,4,1,5435,1,55.719896,37.692663,4,2021,4,30,False,True,True,0,True,0,0.1140049228247082,1.7002915569365993,37.0,1,0.6666666666666666
735,4,13390000.0,73.0,10.0,30.9,22,3,2.7,0,0,1,1,1,1,3,1,1172,0,55.86268100000001,37.372440000000005,8,2019,2,25,True,True,True,0,True,0,0.2435583280393587,-1.0171401953691774,24.33333333333333,0,0.88
18808,4,21700000.0,99.48,30.8,48.4,4,4,2.8,2,0,1,0,0,0,0,1,4574,0,55.75461800000001,37.524058,0,2019,2,55,True,True,True,0,True,0,0.0590450741840913,-1.2252332582556094,24.87,2,0.0727272727272727
4920,1,9500000.0,44.0,6.0,30.0,12,2,2.64,0,1,1,0,0,1,2,2,2091,0,55.629816000000005,37.486939,6,1975,4,14,False,True,False,3,True,0,0.1398993597168493,-2.41753393098486,22.0,1,0.8571428571428571
1685,3,35248767.0,131.2,49.0,40.2,3,2,2.8,2,1,2,2,0,1,4,1,1168,1,55.788353,37.567922,1,2019,7,15,True,True,False,0,False,4,0.054992135406054,-0.2142217952375663,65.6,3,0.2
7414,4,36297147.0,115.41,10.7,35.4,4,3,2.8,2,0,2,2,1,0,4,1,4367,1,55.807658,37.635045,2,2020,7,15,True,True,False,1,False,4,0.0916930202098735,0.6491921605507501,38.47,2,0.2666666666666666
17766,1,8200000.0,58.0,6.0,40.0,2,3,2.5,0,1,1,0,1,0,0,1,8429,0,55.829385,37.762794,3,1964,3,5,True,False,False,1,False,0,0.2062431291175178,1.0933728171755317,19.33333333333333,1,0.4
16261,1,8800000.0,34.0,10.2,16.9,6,1,3.0,1,0,2,2,0,0,4,1,1156,1,55.701521,37.6448,5,2013,7,11,False,False,False,3,False,4,0.0731081221884913,2.0405999904891607,34.0,1,0.5454545454545454
13884,4,17000000.0,87.1,15.0,30.9,2,3,2.8,1,0,2,2,1,0,2,1,1831,0,55.64314399999999,37.38499,7,2019,7,10,True,True,True,0,False,4,0.2150475102367038,-2.010162423163573,29.03333333333333,1,0.2
5119,4,7700000.0,40.0,9.0,20.0,5,1,2.8,0,0,2,2,0,0,4,0,8591,0,55.601071,37.587596000000005,5,1977,3,12,False,True,False,3,True,0,0.1337852769161271,3.081884078062001,40.0,0,0.4166666666666667
15595,4,7233840.0,33.49,10.7,20.4,6,1,2.8,0,1,1,0,0,1,4,1,936,1,55.715824,37.388879,7,2020,2,10,False,True,True,0,False,4,0.1916573041348409,-1.669013916023061,33.49,1,0.6
7012,3,12214600.0,38.9,14.9,11.7,14,1,3.1,1,0,1,0,0,1,4,1,5839,1,55.790671,37.550136,1,2019,2,15,False,True,True,3,True,4,0.063331071258218,-0.4841281706111449,38.9,1,0.9333333333333332
1518,3,14641200.0,70.56,14.020608130242378,38.0165771360672,30,3,2.8,0,1,1,1,0,0,4,1,6357,1,55.858609,37.546327000000005,1,2021,2,39,False,True,True,0,False,4,0.128381202527638,-0.2622680775510992,23.52,1,0.7692307692307693
341,1,8200000.0,70.0,15.8,30.0,5,2,2.75,0,1,1,1,0,1,1,1,5001,0,55.502538,37.557655,11,2005,7,17,False,True,True,1,False,4,0.2331162843522363,-3.047261123203508,35.0,1,0.2941176470588235
5355,1,3100000.0,25.1,6.5,12.1,15,1,2.8,1,0,2,2,0,0,0,1,1094,0,55.604661,37.656972,5,2013,7,16,False,False,False,3,False,4,0.1512390875539589,2.604658591920177,25.1,1,0.9375
4453,4,25900000.0,104.0,15.0,63.0,14,3,2.8,0,1,2,2,0,1,3,2,1583,0,55.695296,37.575648,6,2003,2,25,True,True,True,1,True,0,0.0395212282637032,-3.0411074894404715,34.666666666666664,1,0.56
12878,4,10500000.0,57.6,19.9,24.5,9,2,2.8,0,1,0,1,0,0,0,1,5740,0,55.58532099999999,37.601169,5,2018,7,25,False,True,True,2,False,1,0.1508450608874269,2.998197606869004,28.8,1,0.36
9059,3,6743990.0,40.7,18.9,12.0,3,1,2.7,1,0,1,0,1,0,4,1,3556,1,55.554552,37.557619,6,2021,2,33,False,True,True,1,False,4,0.1814040682430264,-3.020052606690358,40.7,1,0.0909090909090909
10059,3,12939800.0,66.7,13.5,36.8,2,2,2.85,0,2,0,1,1,0,4,1,8284,1,55.752627,37.705023,4,2020,7,12,False,True,True,1,False,4,0.1266968544806147,1.4281697763906531,33.35,2,0.1666666666666666
22977,0,10900000.0,35.0,10.7,18.8,2,1,3.0,1,0,0,1,0,0,3,1,9106,0,55.682016,37.559469,6,1958,0,5,True,False,False,3,False,0,0.056326919150985,-2.7758748456798643,35.0,1,0.4
5695,1,12200000.0,62.0,4.6,43.0,7,2,3.2,0,1,1,1,0,1,2,1,3899,0,55.750849,37.715381,4,1938,0,9,False,True,False,3,False,0,0.1367351578709887,1.451810876825721,31.0,1,0.7777777777777778
8950,4,9219000.0,39.44,7.836915882323686,30.9,12,1,2.8,1,1,1,1,0,1,0,1,3428,0,55.71788299999999,37.426573,7,2019,2,23,True,True,True,0,True,0,0.1539518764363097,-1.679713487100847,39.44,2,0.5217391304347826
22138,1,6990000.0,42.0,7.0,24.0,2,2,2.8,0,1,1,0,0,1,0,1,779,0,55.63346,37.53906,6,1972,3,14,False,True,True,1,True,0,0.1089836180405701,-2.760324043276621,21.0,1,0.1428571428571428
11593,3,7288280.0,41.2,21.2,10.6,2,1,2.8,1,0,1,0,0,0,4,1,856,1,55.860423,37.541063,1,2021,2,23,False,True,True,1,False,4,0.1315788898738896,-0.29733921578367,41.2,1,0.0869565217391304
10260,4,14668355.0,48.0,10.7,30.9,19,1,3.0,0,0,2,2,0,0,4,1,4693,1,55.69624,37.488035,7,2020,2,51,True,True,False,0,False,4,0.0992941122543869,-1.967637556437324,48.0,0,0.3725490196078431
8174,3,7779856.0,57.1,16.1,28.2,3,2,2.89,1,0,1,0,0,1,4,1,1602,1,55.56486700000001,37.502112,11,2021,2,14,False,True,True,0,False,4,0.1866057416664344,-2.713300928889136,28.55,1,0.2142857142857142
4367,0,12000000.0,80.0,10.0,45.0,10,3,2.64,1,0,0,1,0,2,3,1,3703,0,55.993152,37.185914,9,1985,3,22,False,True,True,1,True,0,0.4709973447017325,-0.9897392524836852,26.666666666666668,1,0.4545454545454545
8796,1,10200000.0,57.9,10.7,30.9,8,3,2.8,0,1,2,2,1,0,2,1,3084,0,55.748518,37.813881,3,1968,3,9,False,True,False,1,False,0,0.2346803971746554,1.5115315882272704,19.3,1,0.8888888888888888
14986,0,8000000.0,49.0,8.9,31.8,14,2,2.64,0,1,2,2,0,1,1,1,7238,0,55.706644,37.463709,7,1974,3,14,False,True,False,3,True,0,0.1192316475656524,-1.8076217107472448,24.5,1,1.0
12879,4,11600000.0,58.0,12.0,33.0,13,2,3.1,1,1,1,0,0,1,0,1,8610,0,55.689461,37.656631,5,2017,2,15,False,True,True,1,False,4,0.0892803113468076,2.101090955397693,29.0,2,0.8666666666666667
2926,3,10523520.0,43.2,13.7,18.3,5,1,2.8,1,0,0,1,0,0,4,1,9503,1,55.743507,37.407744,7,2021,2,26,False,True,True,1,False,0,0.1720983389623581,-1.5191218629749317,43.2,1,0.1923076923076923
21101,4,25500000.0,106.0,16.0,51.8,18,2,2.8,0,1,1,0,0,1,4,1,7820,0,55.665969,37.51432,6,2013,7,32,True,True,True,0,True,4,0.0947406614464115,-2.381246836146103,53.0,1,0.5625
13072,4,38000000.0,147.0,18.0,93.0,15,3,2.8,2,0,0,1,0,1,3,1,3372,0,55.696534,37.499408,7,1996,2,19,True,True,True,0,True,0,0.0887871703826592,-2.0141090978045546,49.0,2,0.7894736842105263
241,3,6944400.0,54.0,22.6,14.3,1,1,2.65,0,2,1,0,0,0,4,1,4162,1,55.59516,37.741109,12,2021,3,9,False,True,True,1,False,1,0.2133766119947912,2.2830961785656085,54.0,2,0.1111111111111111
14925,4,8500000.0,39.6,15.3,12.0,7,1,2.7,1,0,1,0,0,1,2,2,6092,0,55.644227,37.38878,7,2017,2,7,False,True,True,0,False,3,0.2111577533770577,-2.013155442607152,39.6,1,1.0
2537,4,62990000.0,150.0,14.0,94.1,3,4,3.0,2,0,1,1,0,0,3,2,3833,0,55.652659,37.475513,7,2006,2,31,True,True,True,2,False,3,0.1324914576125609,-2.2377525996000265,37.5,2,0.0967741935483871
954,4,6900000.0,33.0,6.55725720376982,17.77986175581374,2,1,2.8,0,0,2,2,0,0,4,0,6264,0,55.779818000000006,37.481361,8,1970,3,9,False,True,True,3,True,0,0.1081500450342171,-1.1396207241702236,33.0,0,0.2222222222222222
4604,3,19895000.0,34.6,6.875184825770781,18.641915659125925,18,1,2.8,0,0,2,2,0,0,4,1,8420,1,55.7046,37.570707,6,2019,2,19,False,True,False,0,False,4,0.0313110589236084,-2.8531870718136187,34.6,0,0.9473684210526316
12075,2,18200000.0,90.6,10.0,60.9,2,4,2.8,0,1,1,1,0,1,1,1,7092,0,55.85244,37.435762,8,2007,3,17,True,True,True,1,True,0,0.1859436874651254,-0.8845416452830496,22.65,1,0.1176470588235294
2896,3,9218300.0,45.5,22.4,12.1,5,1,2.65,1,0,1,0,1,0,4,1,759,1,55.662065000000005,37.423464,7,2020,3,14,False,True,True,1,False,4,0.1721810364523137,-2.0057578259364828,45.5,1,0.3571428571428571
10601,4,32000000.0,55.0,10.7,30.9,12,2,2.8,0,1,2,2,0,0,4,1,154,0,55.732114,37.427417,7,2010,2,23,True,True,True,0,True,0,0.1522162122501558,-1.5872464852325343,27.5,1,0.5217391304347826
15077,4,3200000.0,17.6,3.4972038420105704,9.482592936433996,5,1,2.75,1,0,0,1,0,0,3,1,6602,0,55.703885,37.652768,5,2013,7,5,True,False,False,1,False,4,0.0793487188915206,1.9685127083988676,17.6,1,1.0
6146,4,7900000.0,38.0,11.0,15.0,5,1,2.8,0,1,1,0,1,0,3,1,8041,0,55.590358,37.472944,11,2018,2,18,True,True,True,1,True,0,0.179413219666427,-2.5048972658865414,38.0,1,0.2777777777777778
7963,4,89763265.0,110.0,10.7,30.9,67,2,2.8,0,0,1,1,0,0,3,1,9625,0,55.747115,37.539078,0,2009,0,73,True,True,True,0,True,0,0.0424173727245552,-1.271735379607677,55.0,0,0.9178082191780822
5302,1,49000000.0,203.5,30.0,150.0,2,5,3.2,2,0,0,1,0,0,0,1,5990,0,55.710651,37.599435,5,2010,2,7,True,True,True,0,True,0,0.0311020515845793,2.4505595659304764,40.7,2,0.2857142857142857
23,4,13500000.0,63.0,12.0,30.9,2,2,2.8,1,0,2,2,0,1,3,1,8544,0,55.602393000000006,37.723026,5,2014,2,8,False,True,True,0,False,3,0.1950661785907473,2.315625461910625,31.5,1,0.25
20526,4,22346500.0,119.5,8.2,30.3,12,3,2.7,0,1,0,1,2,0,0,2,7360,1,55.787604,37.493344,8,2019,7,16,False,True,True,1,False,4,0.1012413182634955,-1.020001468854777,39.833333333333336,1,0.75
4125,1,9610000.0,65.1,12.0,44.0,9,3,2.65,0,1,1,1,1,0,2,2,3968,0,55.779428,37.8343,3,1977,4,12,False,True,True,3,False,0,0.2585993249423778,1.396637085321129,21.7,1,0.75
3612,4,7990000.0,40.7,9.3,18.1,3,1,2.8,0,1,1,0,0,1,2,1,7729,0,55.742965000000005,37.80091,3,2014,3,17,False,True,True,1,True,0,0.2214547498158955,1.5330951265889758,40.7,1,0.1764705882352941
4285,1,10200000.0,73.4,10.0,46.8,5,3,2.6,0,1,2,2,1,0,1,1,845,0,55.884903,37.538898,1,1999,2,25,True,True,True,3,True,0,0.155702604335899,-0.264565214962021,24.46666666666667,1,0.2
18361,3,48817000.0,145.9,10.7,75.0,2,4,3.34,0,0,2,2,1,0,4,1,7046,1,55.781114,37.57978,1,2016,2,6,True,False,False,3,False,4,0.0464964334048336,0.0035999124060102,36.475,0,0.3333333333333333
4322,4,5800000.0,38.5,7.8,19.2,7,1,2.64,1,0,0,1,0,1,2,1,885,0,55.89558,37.532753,1,1993,4,17,False,True,True,1,True,0,0.167644360801769,-0.2832920677770676,38.5,1,0.4117647058823529
3784,3,23566488.0,117.48,18.8,69.1,9,4,2.9,0,3,1,1,0,0,4,1,9665,1,55.795813,37.76583,3,2021,2,9,False,True,True,1,True,0,0.196014687778328,1.2532919320937548,29.37,3,1.0
10415,3,16721320.0,68.53,12.4,35.0,2,2,3.0,2,0,2,2,0,1,4,1,7203,1,55.714414,37.657907,5,2021,2,17,False,True,True,0,False,4,0.0808591778564888,1.8233370216842304,34.265,2,0.1176470588235294
16653,4,51300000.0,114.0,5.0,58.0,10,3,3.0,0,2,1,1,0,0,2,2,8776,0,55.723257,37.52766,7,2011,2,53,True,True,True,0,True,0,0.0531802948520183,-1.7860848254754456,38.0,2,0.1886792452830188
4886,1,9000000.0,38.5,10.5,20.0,18,1,2.8,0,1,1,0,0,1,1,1,4033,0,55.656712,37.518344,6,2013,7,22,False,True,True,1,True,4,0.0991118949085196,-2.475172278009298,38.5,1,0.8181818181818182
16368,1,30900000.0,145.7,10.7,78.4,7,3,2.8,0,2,2,2,0,0,0,1,7631,0,55.682453,37.552373,6,2017,2,25,True,True,True,0,True,0,0.0588487059319921,-2.6603563892160182,48.56666666666666,2,0.28
7520,1,4300000.0,45.2,5.7,31.4,3,2,2.8,0,1,1,0,1,0,4,1,9530,0,55.31826,37.158416,10,1978,0,5,True,False,False,3,False,3,0.5922503394226661,-2.3504173190942867,22.6,1,0.6
