id,seller,price,area_total,area_kitchen,area_living,floor,rooms,ceiling,bathrooms_shared,bathrooms_private,windows_court,windows_street,balconies,loggias,condition,phones,building_id,new,latitude,longitude,district,constructed,material,stories,elevator_without,elevator_passenger,elevator_service,parking,garbage_chute,heating,distance_from_center,angle,average_room_size,bathroom_amount,relative_floor,subway_distance,cluster
1735,4,8500000.0,37.6,6.0,24.9,5,2,2.8,1,0,2,2,0,0,1,1,4458,0,55.847861,37.650055,2,2019,7,7,False,True,True,0,False,4,0.13324069078311765,0.5570687064425266,18.8,1,0.7142857142857143,0.007801086206422268,0
1830,3,7179480.0,44.4,21.0,14.8,2,1,2.65,1,0,1,0,0,0,4,1,403,1,55.875511,37.602238,2,2021,3,23,True,True,True,1,True,1,0.14255311084156055,0.159403833021618,44.4,1,0.08695652173913043,0.008370051672478781,0
17000,4,42000000.0,65.0,15.0,44.0,12,2,3.2,0,1,0,1,0,0,2,2,6685,0,55.727693,37.535359,7,2017,2,16,True,True,True,0,True,0,0.044813161511519393,-1.729273312270972,32.5,1,0.75,0.012244612284589434,8
8095,4,64990000.0,128.0,19.3,77.5,14,3,3.0,2,0,0,1,1,0,3,1,1582,0,55.73071,37.629978,0,2000,2,14,True,False,False,3,False,0,0.050530382386525984,1.6511347331724489,42.666666666666664,2,1.0,0.005901845812966849,8
11249,3,5847270.0,42.9,22.5,11.4,1,1,2.65,1,0,1,0,0,0,4,1,4162,1,55.59516,37.741109,12,2021,3,9,False,True,True,1,False,1,0.21347443854968998,2.283612229241371,42.9,1,0.1111111111111111,0.01774209911481798,2
3769,3,19284580.0,85.33,17.9,47.9,2,3,2.9,2,0,1,1,0,0,4,1,9665,1,55.795813,37.76583,3,2021,2,9,False,True,True,1,True,0,0.19597067086297545,1.254009208754136,28.44333333333333,2,0.2222222222222222,0.016851714126464367,5
10543,3,94401800.0,127.57,10.7,30.9,5,2,2.8,0,0,2,2,0,0,4,1,1916,1,55.750069,37.592285,0,2014,2,8,False,True,True,0,False,4,0.01987077837780896,0.6916920311298841,63.785,0,0.625,0.008591192350314804,8
5669,4,5549750.0,39.5,7.8570222581890885,30.9,15,1,2.8,0,0,2,2,0,0,4,1,8543,0,55.702191000000006,37.949931,4,2019,3,25,True,True,True,1,False,4,0.3717502876103504,1.6585326228235886,39.5,0,0.6,0.023573146629160737,6
4862,1,8650000.0,52.0,8.5,30.0,3,2,2.64,0,1,1,1,0,1,1,1,2015,0,55.571479,37.569225,6,1991,3,9,False,True,False,3,True,0,0.16361611260133083,-3.078074552075676,26.0,1,0.3333333333333333,0.007875345452738033,7
186,3,5944350.0,34.5,10.7,11.5,3,1,2.65,1,0,1,0,1,0,4,1,8281,1,55.617017,37.413718,11,2021,3,24,False,True,True,1,False,4,0.20343299738139456,-2.1880596111034487,34.5,1,0.125,0.011748021663241164,1
5222,3,15521220.0,87.1,18.5,43.4,2,3,2.7,2,0,1,1,0,0,4,1,8684,1,55.601203000000005,37.727553,5,2019,2,16,True,True,True,1,False,4,0.19931333673766014,2.3051553605909,29.03333333333333,2,0.125,0.01312473306394535,2
3513,4,210479380.0,152.0,17.0,92.0,3,3,2.8,2,0,2,2,1,0,2,1,8564,0,55.723775,37.583095,0,2012,5,11,True,True,True,0,True,4,0.011529301029262091,2.834570440984893,50.666666666666664,2,0.2727272727272727,0.0053628956730458,8
1184,3,6696480.0,33.6,10.7,11.5,2,1,2.8,1,0,1,0,0,0,4,1,856,1,55.860423,37.541063,1,2021,2,23,False,True,True,1,False,4,0.13143747117539956,-0.29765285571107003,33.6,1,0.08695652173913043,0.0085628907502076,0
15091,3,8768520.0,41.4,19.7,13.5,17,1,0.0,1,0,1,0,0,0,4,1,4852,1,55.80589200000001,37.716432,3,2022,2,32,False,True,True,1,False,4,0.15420480766025008,1.0913937959853837,41.4,1,0.53125,0.009684042957364912,5
6392,3,9814440.0,84.9,14.6,43.4,2,3,2.65,0,2,1,1,0,0,4,1,5293,1,55.544046,37.478055,11,2020,7,9,False,True,True,1,False,4,0.21607253263846787,-2.652293970322024,28.3,2,0.2222222222222222,0.01909382991963336,7
7047,3,17470464.0,72.7,23.6,24.7,2,2,2.8,2,0,0,1,0,1,4,1,6178,1,55.785169,37.564033,1,2019,2,19,True,True,True,0,True,0,0.0527561195540139,-0.29974403064618105,36.35,2,0.10526315789473684,0.007545001656727904,0
2347,0,6500000.0,63.0,16.0,35.0,3,2,2.8,0,1,1,0,0,1,2,1,910,0,55.443358,37.24072,10,2013,7,4,True,False,False,1,False,4,0.4469507503085015,-2.281001601751626,31.5,1,0.75,0.21245821745462465,1
13686,3,7133280.0,57.9,21.4,22.2,2,2,2.65,0,2,0,1,0,0,4,1,4162,1,55.59516,37.741109,12,2021,3,9,False,True,True,1,False,1,0.21347443854968998,2.283612229241371,28.95,2,0.2222222222222222,0.01774209911481798,2
13621,4,5000000.0,61.3,11.5,32.7,8,2,2.8,2,0,1,0,0,1,4,1,6703,1,55.52117,37.354734,11,2022,2,16,True,True,True,3,False,1,0.3101489623068281,-2.3304711810126477,30.65,2,0.5,0.09608156355930211,1
20683,0,8600000.0,50.8,8.4,30.6,8,2,2.64,0,1,0,1,1,0,2,1,9713,0,55.637007,37.758222,5,1986,3,17,False,True,False,3,True,0,0.2036140754581815,2.071582093918588,25.4,1,0.47058823529411764,0.008939738978288037,2
16499,3,5047388.0,40.71,8.09770572483235,30.9,25,1,2.8,0,0,2,2,1,0,4,1,6371,1,55.864303,37.372368,8,2019,7,25,True,True,True,0,False,4,0.24439628710837216,-1.0121581108226505,40.71,0,1.0,0.019669698345428543,3
5964,1,6900000.0,45.0,6.0,27.0,3,2,2.8,1,0,1,0,1,0,2,1,3043,0,55.696499,37.825514,4,1969,2,9,False,True,False,3,True,4,0.2488629793285025,1.7251727730735689,22.5,1,0.3333333333333333,0.010709771099321691,6
17167,4,125000000.0,128.0,10.7,30.9,3,3,2.8,2,0,2,2,0,1,3,1,2355,0,55.738252,37.61344,0,2007,2,16,False,True,True,0,True,1,0.03400862326977995,1.4680878739548129,42.666666666666664,2,0.1875,0.004573565786128507,8
17757,4,9500000.0,30.0,8.0,14.0,10,1,2.8,0,0,1,0,0,0,2,1,8021,0,55.753686,37.513143,7,2018,2,16,True,True,True,0,False,4,0.06910817308617277,-1.293469309281424,30.0,0,0.625,0.007907151509867415,3
12506,4,9900000.0,42.0,8.354302147947891,22.63493758459593,5,2,2.8,0,3,1,1,0,1,3,2,8135,0,55.762936,37.57112,0,2003,0,6,False,True,False,0,True,0,0.02942254583799725,-0.29273771981482566,21.0,3,0.8333333333333334,0.006489599063114366,8
17560,3,8120410.0,54.1,21.4,20.6,13,2,2.68,0,2,1,0,0,0,4,1,8040,1,55.660749,37.732,4,2021,3,25,False,True,True,1,False,0,0.16941346612423316,2.0229419879415986,27.05,2,0.52,0.015451569531929962,2
15636,4,225505380.0,182.0,10.7,100.0,2,3,2.8,3,0,2,2,0,0,2,1,5736,0,55.740588,37.601295,0,2012,7,7,True,False,False,0,False,0,0.022452587762577525,1.308458445701545,60.666666666666664,3,0.2857142857142857,0.005290271165072207,8
21123,1,12250000.0,73.0,10.7,30.9,2,3,2.8,0,0,2,2,0,0,1,1,1131,0,55.804324,37.469207,8,1958,0,5,False,True,False,3,False,0,0.13048902633558854,-1.0085799619056277,24.333333333333332,0,0.4,0.006660752585100939,3
20473,2,9900000.0,60.8,11.9,30.4,13,2,2.64,0,1,1,0,0,1,2,2,4140,0,55.713299,37.88483,3,2006,3,14,False,True,True,3,True,0,0.3059733314810878,1.6410109868684677,30.4,1,0.9285714285714286,0.006525358304340814,6
20929,3,9804690.0,71.1,22.5,27.7,1,2,2.66,0,2,0,1,0,0,4,1,562,1,55.966957,37.154967,9,2020,3,17,False,True,True,1,False,4,0.4839785466524376,-1.0704192030965667,35.55,2,0.058823529411764705,0.22807563030275807,9
17118,3,50080758.0,87.1,22.2,41.3,7,2,3.23,2,0,1,0,0,1,4,1,1895,1,55.770041000000006,37.576663,0,2021,2,7,False,True,True,0,False,4,0.03539876938907252,-0.0833649023640716,43.55,2,1.0,0.00877201516187271,8
10783,3,5947150.0,49.15,10.9,27.6,13,2,2.7,0,1,2,2,0,0,4,1,6703,1,55.52117,37.354734,11,2022,2,16,True,True,True,3,False,1,0.3101489623068281,-2.3304711810126477,24.575,1,0.8125,0.09608156355930211,1
7492,1,3400000.0,52.0,10.0,32.0,3,2,2.8,1,0,1,0,0,0,0,1,5815,0,55.494869,36.920013,10,2017,3,3,True,False,False,1,False,2,0.7018683361350143,-1.919624227893224,26.0,1,1.0,0.43737275512999135,4
11252,3,6171570.0,42.3,16.0,15.3,12,1,2.65,0,1,1,0,0,0,4,1,9522,1,55.743669,37.407394,7,2021,2,15,False,True,True,1,False,4,0.17244661468083983,-1.5191409436196788,42.3,1,0.8,0.00983381904450591,3
6610,3,13884000.0,71.2,25.9,26.6,2,2,2.8,0,1,2,2,0,0,4,1,1352,1,55.78686999999999,37.494979,8,2019,2,22,False,True,True,1,False,0,0.09938521631801027,-1.018936952947884,35.6,1,0.09090909090909091,0.006792962608473611,3
20366,4,24500000.0,109.0,21.681403193483813,58.74305230287992,45,3,3.1,2,0,2,2,0,0,3,1,4715,1,55.834472,37.65805,2,2015,2,58,False,True,True,0,False,4,0.1268628895395241,0.6665786250389665,36.333333333333336,2,0.7758620689655172,0.009117087473532624,0
12772,0,14600000.0,82.1,11.2,30.9,5,3,2.64,0,1,1,1,0,3,2,1,3614,0,55.675438,37.756775,4,2004,3,14,False,True,True,3,True,0,0.18683398466231144,1.8939298603938037,27.366666666666664,1,0.35714285714285715,0.005038022330243879,2
4743,1,6670000.0,35.7,7.101156825755709,19.239696946906545,10,1,2.8,0,1,2,2,1,0,1,1,6115,0,55.569143,37.569099,6,2001,3,12,False,True,True,3,False,0,0.1659554012619371,-3.0782103272481875,35.7,1,0.8333333333333334,0.0076023450329496855,7
17821,3,4064477.0,29.06,10.7,17.9,10,1,2.8,1,0,1,0,0,1,4,1,1281,1,55.774897,37.625046000000005,0,2021,2,14,False,True,True,1,False,0,0.060621282886874225,0.8473002553701641,29.06,1,0.7142857142857143,0.007037593693868065,0
9284,1,8200000.0,52.0,6.0,33.0,1,3,2.8,0,1,1,0,0,1,1,2,753,0,55.617195,37.53561,6,1978,7,9,False,True,False,1,True,4,0.12553404441641108,-2.783479949695011,17.333333333333332,1,0.1111111111111111,0.011137195562623247,7
21602,2,11300000.0,63.0,6.0,44.4,9,3,2.8,1,0,1,1,0,2,2,2,4559,0,55.624083,37.604825,5,1969,2,9,False,True,False,3,True,4,0.11351787392163809,2.9176061039692174,21.0,1,1.0,0.004501456875282667,8
21230,2,12250000.0,65.0,11.5,30.9,14,2,3.0,0,1,1,1,0,1,0,1,3184,0,55.887978,37.537155,1,2019,3,15,True,True,True,1,True,1,0.15898632216345335,-0.27031946237713544,32.5,1,0.9333333333333333,0.025538197058518872,0
13551,4,10499000.0,65.0,10.0,36.0,2,2,2.8,0,1,2,2,1,0,2,1,6597,0,55.85925600000001,37.346326,8,1993,2,17,False,True,True,1,True,0,0.264423281300548,-1.0805974667008194,32.5,1,0.11764705882352941,0.00859810514009213,3
1211,4,9900000.0,41.8,10.7,30.9,5,1,2.8,0,0,2,2,0,0,0,2,5839,1,55.790671,37.550136,1,2019,2,15,False,True,True,3,True,4,0.06319979686754044,-0.4851846660370829,41.8,0,0.3333333333333333,0.007054922891141153,0
2182,1,6450000.0,38.0,7.558654324333807,20.479229243205843,14,1,2.8,0,1,2,2,1,0,2,1,8421,0,55.928718,37.544009,2,2009,3,14,False,True,True,3,False,0,0.1971932453587199,-0.18153714424926803,38.0,1,1.0,0.052837691139943584,0
9223,1,6750000.0,32.5,5.2,21.8,3,1,2.8,1,0,1,0,1,0,2,1,3309,0,55.654061,37.573357,6,1964,4,9,False,True,True,3,True,0,0.08094609147303096,-3.0642592643001203,32.5,1,0.3333333333333333,0.024896489109914585,8
5942,3,22833360.0,111.6,21.0,62.7,2,4,2.85,2,0,1,1,1,0,4,1,1703,1,55.751107,37.71,4,2021,2,10,False,True,True,1,False,4,0.13140948109076503,1.4461154307854833,27.9,2,0.2,0.009191400818153216,5
14829,4,9500000.0,58.5,12.5,30.0,7,2,2.8,1,1,0,1,1,0,0,2,5910,1,55.645654,37.38905,7,2020,7,22,False,True,True,0,False,4,0.21036668280605111,-2.0082112923882454,29.25,2,0.3181818181818182,0.004088498012716853,1
6168,3,3957400.0,23.5,6.2,11.2,1,1,2.65,1,0,1,0,0,0,4,1,5033,1,55.544886,37.478459,11,2021,3,9,False,True,True,1,False,4,0.21514121654513435,-2.652116365437629,23.5,1,0.1111111111111111,0.018599227860318614,7
8392,3,9316662.0,42.31,18.9,14.1,2,1,2.9,1,0,0,1,0,0,4,1,9665,1,55.795813,37.76583,3,2021,2,9,False,True,True,1,True,0,0.19597067086297545,1.254009208754136,42.31,1,0.2222222222222222,0.016851714126464367,5
22042,4,11800000.0,58.2,11.0,45.0,2,2,3.2,1,0,1,0,0,0,0,1,8525,0,55.792873,37.576735,1,1971,3,11,True,True,True,3,False,0,0.05817894430927264,-0.049446929654199716,29.1,1,0.18181818181818182,0.011288434523884765,0
6406,1,10200000.0,66.1,16.0,38.0,16,2,2.8,0,1,2,2,0,1,2,1,8799,0,55.575169,37.476734,11,2015,7,17,False,True,False,3,True,0,0.1898803051418796,-2.569018909620896,33.05,1,0.9411764705882353,0.017057330301075518,7
22705,0,5999000.0,60.6,14.0,46.0,2,2,2.8,1,0,1,0,0,0,2,1,3966,0,55.580136,37.157437,11,2013,7,3,True,False,False,3,False,4,0.4496006289103781,-1.9218906693735633,30.3,1,0.6666666666666666,0.18523698028471008,4
8620,1,7100000.0,42.0,6.0,27.7,1,2,2.8,0,1,1,0,0,0,0,2,5822,0,55.796552,37.779862,3,1960,0,5,True,False,False,1,True,4,0.209566784058695,1.2715174220574779,21.0,1,0.2,0.008886109835018374,5
3764,3,18495360.0,98.8,26.9,41.8,5,3,0.0,2,0,1,1,0,0,4,1,4852,1,55.80589200000001,37.716432,3,2022,2,32,False,True,True,1,False,4,0.15420480766025008,1.0913937959853837,32.93333333333333,2,0.15625,0.009684042957364912,5
13641,3,7410910.0,52.3,11.6,27.1,13,2,2.65,0,1,0,1,0,0,4,1,3092,1,55.713664,37.612883,5,2021,3,16,False,True,True,1,False,4,0.039399389517253275,2.1359799108419377,26.15,1,0.8125,0.007658615083678249,8
20387,2,7999000.0,45.8,6.7,30.2,2,2,2.65,0,1,1,0,0,1,1,1,4187,0,55.894202,37.599777,2,1974,3,12,False,True,False,1,True,0,0.16070715026659724,0.12581708937164446,22.9,1,0.16666666666666666,0.01101488688094271,0
12905,2,12500000.0,78.0,10.0,46.0,13,3,2.8,0,1,1,1,2,0,1,1,8077,0,55.559827,37.585197,6,2004,3,17,False,True,True,3,False,0,0.1750273391069381,3.1096699212405734,26.0,1,0.7647058823529411,0.012503716967368076,7
7197,4,41000000.0,125.3,11.9,71.9,2,4,3.0,2,0,1,0,2,0,1,1,8630,0,55.785746,37.610521000000006,2,1981,0,12,False,True,True,1,True,0,0.05961961501845718,0.5450493315043217,31.325,2,0.16666666666666666,0.006177099400202299,0
9518,3,19794760.0,91.6,27.9,43.6,24,3,2.8,0,0,2,2,0,0,4,0,2778,1,55.719896,37.692663,4,2021,2,30,True,True,True,0,False,4,0.11402603938382275,1.701570238971761,30.53333333333333,0,0.8,0.005379217879950049,5
12522,4,200000000.0,163.3,10.7,30.9,2,4,2.8,3,0,1,1,1,1,3,1,5444,0,55.763503,37.596534000000005,0,2004,2,8,True,True,True,0,True,0,0.03335063266364018,0.5322097678568543,40.825,3,0.25,0.0066377078121896225,8
408,2,9500000.0,63.5,12.0,29.0,8,2,2.8,1,1,1,0,0,1,0,1,8631,0,55.592637,37.461122,11,2019,2,9,True,True,True,2,False,0,0.1850404364664225,-2.446653186476126,31.75,2,0.8888888888888888,0.024105954720774054,7
19775,4,5750000.0,31.0,6.166270633009158,16.706739645773187,11,1,2.8,1,0,1,0,1,0,2,1,4766,0,55.573052,37.48764,11,2011,2,17,False,True,True,1,True,0,0.18603692808664984,-2.6244856894090773,31.0,1,0.6470588235294118,0.023194540392077856,7
15175,0,7100000.0,45.0,6.5,30.0,6,2,2.64,0,1,1,0,0,1,0,1,9439,0,55.881884,37.710234,2,1970,7,9,False,True,False,3,False,4,0.19673948453852663,0.7260766882568463,22.5,1,0.6666666666666666,0.04750374524182222,5
18743,4,34500000.0,77.0,12.0,42.0,39,2,3.5,1,0,0,1,0,0,0,1,1047,1,55.751143000000006,37.533733000000005,0,2020,2,63,True,True,True,0,True,0,0.04871331935300289,-1.2279081257035984,38.5,1,0.6190476190476191,0.0028479006302944655,8
13869,4,19366000.0,66.35,13.8,35.6,17,2,3.1,0,1,1,0,0,1,0,1,2570,0,55.681047,37.551088,6,2019,2,20,True,True,True,0,True,1,0.060820883266010824,-2.653479073015476,33.175,1,0.85,0.0113413735058841,8
15007,1,5500000.0,39.5,9.8,18.9,8,1,2.8,1,0,2,2,1,0,0,2,5056,0,55.704286,37.937525,4,2016,3,17,True,True,True,1,True,0,0.35920982535918217,1.6557490615260764,39.5,1,0.47058823529411764,0.0111461303150465,6
7130,2,36200000.0,93.2,26.0,58.0,2,3,2.8,1,0,1,0,0,0,3,2,8745,1,55.780891,37.580984,1,2016,2,6,True,True,True,3,True,4,0.04614627714354848,0.029766319035557116,31.066666666666666,1,0.3333333333333333,0.004888224319728905,0
1970,2,13000000.0,50.4,13.6,20.1,9,1,2.8,0,0,0,1,0,0,3,1,4037,0,55.883096,37.705544,2,2008,2,17,False,True,True,0,False,0,0.19457969669571054,0.7039152751275651,50.4,0,0.5294117647058824,0.04336368471428954,5
20907,4,99900000.0,178.0,10.7,30.9,20,4,2.8,2,0,1,0,2,0,3,1,455,0,55.719014,37.478801,7,2008,2,31,True,True,True,0,False,3,0.10203271167048268,-1.72578982709155,44.5,2,0.6451612903225806,0.013391034202029327,3
5600,4,7309942.0,61.2,13.9,31.7,19,2,2.8,0,1,2,2,0,2,0,2,8804,0,55.698533,37.935513,4,2018,7,25,True,True,True,1,True,0,0.3577419314333692,1.672250454406732,30.6,1,0.76,0.010426948642820982,6
4256,3,29921280.0,86.37,19.9,39.9,15,2,2.8,0,1,2,2,0,2,4,1,6542,1,55.79748299999999,37.495096,8,2011,2,18,False,True,True,0,True,0,0.10524373670632535,-0.9323738390344571,43.185,1,0.8333333333333334,0.004041572095123196,3
21920,3,6281510.0,44.9,21.2,13.2,2,1,2.65,1,0,1,0,0,0,4,1,6383,1,55.617017,37.413718,11,2022,3,9,False,True,True,1,False,4,0.20343299738139456,-2.1880596111034487,44.9,1,0.2222222222222222,0.011748021663241164,1
20799,2,17300000.0,71.0,8.0,46.9,8,3,2.85,1,0,1,0,1,0,2,2,8741,0,55.680828000000005,37.535862,6,1960,0,9,True,True,True,1,True,0,0.06944895672075695,-2.460118141805286,23.666666666666668,1,0.8888888888888888,0.012047565231193793,8
8507,1,6000000.0,31.0,6.166270633009158,24.0,2,1,2.64,1,0,1,0,1,0,1,1,29,0,55.759218,37.796975,3,1966,7,5,True,False,False,1,False,4,0.21873551240796774,1.458770363471453,31.0,1,0.4,0.013173554911260887,5
15873,3,15058743.0,75.06,9.7,44.5,4,3,3.0,1,1,2,2,0,1,4,1,1744,1,55.811735,37.740722,3,2021,7,22,True,True,True,0,True,0,0.17855318355344205,1.1251123766548923,25.02,2,0.18181818181818182,0.006668876142200186,5
19904,4,6990000.0,59.0,10.0,32.0,2,2,3.0,1,1,1,0,0,0,0,2,4826,0,55.859539,37.666378,2,2013,2,25,True,True,True,1,True,0,0.15197727449905554,0.6076302951692665,29.5,2,0.08,0.010057425366365889,0
6071,1,6200000.0,38.6,9.0,20.8,10,1,2.8,0,0,2,2,0,0,4,0,2365,0,55.666558,37.788387,4,2003,3,10,False,True,True,3,True,0,0.21963561498139697,1.8865646780922374,38.6,0,1.0,0.028147524455979567,2
9906,1,10999000.0,75.0,10.0,44.0,17,3,2.7,0,1,1,1,0,1,1,1,4096,0,55.670696,37.742627,4,1983,3,17,False,True,True,3,False,0,0.17515480355023538,1.9452734547870567,25.0,1,1.0,0.013523910122447098,2
19626,4,15000000.0,88.6,10.7,30.9,12,3,2.5,1,0,2,2,1,0,2,1,2447,0,55.653853000000005,37.407079,7,2011,7,23,True,True,True,3,False,4,0.19056214406515876,-2.009313341370633,29.53333333333333,1,0.5217391304347826,0.011589790766011153,1
13974,3,11898414.0,59.4,10.7,0.0,22,2,3.5,0,0,2,2,0,0,4,1,250,1,55.61310699999999,37.742977,5,2022,2,30,False,True,True,0,False,4,0.20368920046730268,2.2108936685746143,29.7,0,0.7333333333333333,0.001541615386533911,2
5300,1,12500000.0,57.7,7.0,35.0,3,2,3.0,1,0,2,2,0,0,2,2,5506,0,55.716686,37.621246,5,1925,7,4,True,False,False,1,False,4,0.04539122053793384,1.9804552699149374,28.85,1,0.75,0.008155483554029555,8
19777,4,7800000.0,52.4,9.3,32.6,8,2,2.8,0,1,1,0,1,0,2,1,8295,0,55.508998,37.331252,11,1991,2,17,False,True,True,1,True,0,0.3356379090220526,-2.3085818924476214,26.2,1,0.47058823529411764,0.11986303311697243,1
15344,4,79950000.0,202.0,17.0,156.0,5,5,3.7,3,0,1,1,0,0,0,2,8382,0,55.765924,37.634982,0,1901,0,5,False,True,False,3,False,0,0.06353632944729627,1.058236471942032,40.4,3,1.0,0.002424396832202778,8
2931,4,10969920.0,58.6,10.7,30.9,24,1,2.8,0,0,2,2,0,0,4,1,3139,1,55.770775,37.376626,7,2017,2,24,False,True,True,0,True,1,0.20615396008336107,-1.395221174407001,58.6,0,1.0,0.03447779431749784,3
22567,1,6500000.0,35.8,9.0,15.0,1,1,2.64,0,1,2,2,0,0,1,1,748,0,55.602642,37.523824,6,1977,2,16,False,True,True,3,False,0,0.1434178344194867,-2.742069054859263,35.8,1,0.0625,0.010157536118564731,7
18071,4,25500000.0,91.7,10.7,30.9,11,3,3.0,0,0,2,2,0,0,4,2,3201,0,55.784977000000005,37.56194,1,2019,5,21,True,True,True,0,False,0,0.05323042753979025,-0.3383851308588319,30.566666666666666,0,0.5238095238095238,0.006150636471129314,0
22196,4,8200000.0,45.0,6.5,30.0,7,2,2.64,0,1,1,0,1,0,2,1,5364,0,55.883954,37.535224,1,1969,3,9,False,True,False,3,True,0,0.1556517863532902,-0.2891796197555674,22.5,1,0.7777777777777778,0.02302685154336086,0
3609,4,9500000.0,60.0,7.5,28.0,1,2,2.8,0,1,1,0,0,0,1,2,3520,0,55.815514,37.72078,3,1960,0,6,True,False,False,3,True,0,0.16263202150637174,1.0512198848362064,30.0,1,0.16666666666666666,0.01620793003440056,5
22080,4,8400000.0,54.0,9.0,16.14,1,2,2.8,0,1,1,1,0,0,0,2,7374,0,55.842251,37.441835,8,1960,0,4,True,False,False,3,False,0,0.17474358401110246,-0.908275866704443,27.0,1,0.25,0.008546415973961434,3
19725,1,5700000.0,34.0,10.5,14.0,16,1,2.8,1,0,1,0,0,0,2,1,1748,0,55.968,37.150583000000005,9,2018,2,17,True,True,True,1,True,0,0.48832690706151266,-1.072852252583197,34.0,1,0.9411764705882353,0.23241828561668465,9
9533,2,8600000.0,46.6,13.4,21.4,9,1,2.8,1,0,0,1,0,1,4,1,8785,1,55.65365500000001,37.625774,5,2021,7,23,False,True,True,3,False,4,0.09332694432025415,2.624170093209367,46.6,1,0.391304347826087,0.02220015993185414,8
12852,4,24200000.0,124.0,10.7,30.9,20,3,2.8,0,0,2,2,0,0,4,1,1417,0,55.616026,37.600244,5,2014,2,24,False,True,True,0,True,1,0.12051857352472577,2.9695398911609177,41.333333333333336,0,0.8333333333333334,0.005515452112015343,7
14063,4,42000000.0,115.0,10.7,30.9,14,3,2.8,0,0,2,2,0,0,4,0,6561,0,55.71419100000001,37.670914,4,2012,2,30,True,True,True,0,True,1,0.09359277469085991,1.7924328649153212,38.333333333333336,0,0.4666666666666667,0.00673102347343593,2
9258,1,7600000.0,38.0,7.4,20.0,2,1,2.8,1,0,1,0,0,0,1,2,1108,0,55.659074,37.591503,6,2000,3,14,False,True,True,1,True,0,0.07661972117298119,2.985749258075472,38.0,1,0.14285714285714285,0.00959744158616702,8
20209,4,19000000.0,44.0,8.2,30.3,2,1,2.7,0,1,0,1,2,0,0,2,505,0,55.763224,37.605409,0,1914,0,10,True,True,True,1,True,0,0.03841175390582137,0.7364037038144012,44.0,1,0.2,0.0018354446327743007,8
13770,4,6850560.0,38.4,8.0,14.0,9,1,2.8,1,0,2,2,0,1,4,2,8292,1,55.646223,37.385978,7,2013,7,14,False,True,True,0,False,4,0.212916175966998,-1.9996786040852845,38.4,1,0.6428571428571429,0.005804654425544232,1
11474,1,7000000.0,38.7,9.7,19.0,13,1,2.8,1,0,2,2,0,1,4,2,8845,0,55.590134,37.547486,6,1978,2,16,False,True,True,1,True,0,0.14815587624648935,-2.9230268957604886,38.7,1,0.8125,0.012720650612291332,7
1573,3,18850000.0,65.0,14.2,29.4,21,2,4.0,1,1,1,0,0,1,4,1,3599,1,55.776340000000005,37.525109,1,2020,7,24,False,True,True,0,False,4,0.06854845803405178,-0.9191416365540591,32.5,2,0.875,0.004432931422887065,3
320,3,7767324.0,59.5,19.9,28.2,2,2,2.89,1,0,1,0,0,0,4,1,8939,1,55.567026,37.499642,11,2019,2,14,False,True,True,0,False,4,0.1858262740319014,-2.6967225378178794,29.75,1,0.14285714285714285,0.03213258844226314,7
1174,4,46999000.0,130.0,40.0,57.0,19,3,2.8,2,0,2,2,0,0,2,2,6451,0,55.798480000000005,37.520671,1,2006,5,57,True,True,True,0,True,0,0.08679548619591902,-0.7464853703339823,43.333333333333336,2,0.3333333333333333,0.008524789792126187,3
6655,3,22728900.0,95.1,14.6,50.3,17,3,3.1,0,1,2,2,0,0,4,1,2374,1,55.790939,37.475495,8,2017,2,24,False,True,True,0,False,1,0.11830282118068047,-1.0760244471171452,31.7,1,0.7083333333333334,0.01818622407207791,3
14160,3,10044000.0,72.0,21.4,34.1,8,2,2.68,0,2,1,0,0,0,4,1,8040,1,55.660749,37.732,4,2021,3,25,False,True,True,1,False,0,0.16941346612423316,2.0229419879415986,36.0,2,0.32,0.015451569531929962,2
17143,4,5397000.0,38.5,7.3,18.9,4,1,2.7,1,0,1,0,0,1,4,1,8889,0,55.702637,37.94305,4,2013,3,17,False,True,True,3,False,4,0.36485670870672854,1.6589674639519763,38.5,1,0.23529411764705882,0.016677825667632682,6
18543,4,15480000.0,68.8,10.7,30.9,3,3,2.8,1,1,1,1,2,0,0,1,2899,0,55.795307,37.523627000000005,1,1969,2,5,False,True,False,1,False,4,0.08245894155320585,-0.746300139635935,22.933333333333334,2,0.6,0.01053178892685678,3
779,4,19210748.0,88.6,11.5,44.9,27,3,3.08,1,1,1,1,0,1,4,1,5102,1,55.767575,37.500396,8,2021,2,36,False,True,True,0,False,0,0.08574052611263168,-1.1781179958057733,29.53333333333333,2,0.75,0.011787070925379749,3
16422,1,9950000.0,52.5,19.0,19.13,21,2,2.8,1,0,0,1,0,1,2,2,3890,0,55.840149,37.377569,8,2011,2,32,False,True,True,0,True,0,0.22787400033341498,-1.0900225478261159,26.25,1,0.65625,0.0066331864137784465,3
18719,4,154878750.0,109.0,10.7,30.9,9,3,2.8,0,0,2,2,0,0,3,1,6318,0,55.786597,37.617563,0,2013,2,14,True,True,True,0,True,0,0.06424113902038403,0.6320256639887438,36.333333333333336,0,0.6428571428571429,0.005571030245836419,0
