,price
14888,7250000.0
3578,44000000.0
8228,218300000.0
4616,22200000.0
997,7600000.0
278,7269760.0
17412,16500000.0
7019,12777862.0
18748,8292800.0
6876,17000000.0
1900,9442450.0
449,10983558.0
10786,9747560.0
1055,8700000.0
7230,2541000.0
13383,10980000.0
13883,15827760.0
10229,20490000.0
20252,6950593.0
22414,48555816.0
9258,6900000.0
1135,31700000.0
6376,8851500.0
15279,12400000.0
5706,4928711.0
21059,8950000.0
1262,6350000.0
4303,18300000.0
16767,51805290.0
2595,16300000.0
10422,22341197.0
14496,10073420.0
6822,47840000.0
19794,17420000.0
2532,50000000.0
15397,13650000.0
8885,9100000.0
9980,7383600.0
274,7280000.0
20227,6275016.0
8496,13990000.0
649,6460065.0
6095,14200000.0
7220,12163320.0
16583,5250000.0
11171,7623480.0
4998,32000000.0
21430,13200000.0
15725,6899000.0
10431,4250000.0
14991,18375424.0
15009,10200000.0
16554,12300000.0
9480,18808896.0
17664,27500000.0
11401,17000000.0
7840,172000000.0
22227,12000000.0
22861,14900000.0
12427,10300000.0
12552,16834873.0
819,25029220.0
6036,5800000.0
21023,16850000.0
6594,8954265.0
14279,8225885.0
8125,69990000.0
8841,5270000.0
11809,8004566.0
13906,12100000.0
20230,6274350.0
18029,9500000.0
18642,43800000.0
22294,9500000.0
4127,9600000.0
8972,30886000.0
22500,7804400.0
1545,15900000.0
11909,8553800.0
10951,9358250.0
15545,8100000.0
18240,35000000.0
23187,7183968.0
17918,47999000.0
4233,5700000.0
18014,17204198.0
2866,7500000.0
4469,41614000.0
12555,17900000.0
16281,13657674.0
12655,7786379.0
7547,6750000.0
10116,10676784.0
13100,8500000.0
513,39900000.0
4478,38700000.0
13592,7500000.0
3472,133902029.0
22274,5100000.0
12533,26865000.0
12072,51000000.0
21609,7811790.0
10810,4139460.0
42,6800000.0
9191,56950000.0
4994,15400000.0
10076,14256000.0
4957,10390000.0
8789,9990000.0
12800,10750000.0
8146,83500000.0
5386,6000000.0
4551,11314560.0
7568,19900000.0
169,5700000.0
21466,8990000.0
8731,8700000.0
1241,12500000.0
13232,6250000.0
20315,5000000.0
5025,7500000.0
1807,3400000.0
15252,15169000.0
16261,8800000.0
10140,12500000.0
18877,120000000.0
23022,6920000.0
14123,8325980.0
19906,29500000.0
2208,6000000.0
23042,59000000.0
6293,6996600.0
150,5563460.0
20015,39900000.0
9375,9800000.0
21386,3000000.0
9106,11499000.0
13577,10157414.0
258,7092066.0
22285,8000000.0
14597,12450000.0
21474,12700000.0
20134,12500000.0
6627,14000000.0
11430,9640000.0
18869,37990000.0
17536,22800000.0
576,15490000.0
16412,36000000.0
20727,24500000.0
18843,6450000.0
19435,5700000.0
22121,6280000.0
15371,16848648.0
18918,21800000.0
20420,38100000.0
3177,5659980.0
9744,6490000.0
11881,11512680.0
13184,7549644.0
6531,20437669.0
17299,5546218.0
10087,15844010.0
10191,6100000.0
8333,5970600.0
12478,19303749.0
21777,11526231.0
9367,9500000.0
19111,34007000.0
4879,8850000.0
7368,16073932.0
15624,69245000.0
14039,22490000.0
18066,86812854.0
6079,6150000.0
3036,63950000.0
15424,7200000.0
3424,94000000.0
10407,10231622.0
20588,34000000.0
5551,7500000.0
6400,7800000.0
22030,8250000.0
3899,6500000.0
3275,43900000.0
1019,8000000.0
21277,36200000.0
18412,6650000.0
14055,5200000.0
3270,43000000.0
2299,8200000.0
21159,9000000.0
8566,26960600.0
22686,7245498.0
15934,7500000.0
5445,6890000.0
80,10000000.0
2658,33000000.0
12695,13900000.0
18255,8516005.0
20147,5943724.0
9068,8000000.0
20392,65917620.0
2696,44500000.0
6234,5700000.0
7334,12950000.0
4932,9800000.0
9628,24280715.0
2024,16427133.0
21537,28950000.0
22653,13737594.0
4062,8500000.0
4046,8300000.0
20249,6807772.0
15007,15500000.0
5783,8172930.0
18355,21725698.0
14193,6159330.0
5218,7400000.0
20859,9900000.0
12646,8000000.0
4367,12000000.0
21071,12313440.0
18126,3874709.0
17319,8542516.0
2254,4350000.0
18981,21629500.0
4434,14400000.0
21375,8000000.0
19939,9099000.0
1788,9100000.0
9112,13500000.0
7898,8284440.0
43,6950000.0
11337,4690000.0
17138,8650000.0
9764,6650000.0
9348,9190000.0
2135,11000000.0
3853,5650000.0
820,24975500.0
13718,4350000.0
9147,21500000.0
9354,9300000.0
5297,44796500.0
8650,7150000.0
20144,5450000.0
2790,111996000.0
9846,4970000.0
16405,13990000.0
16963,6500000.0
8372,22000000.0
17838,7537600.0
9110,12900000.0
10927,204288810.0
20305,4600000.0
9849,5142856.0
1913,9893841.0
7418,55799959.0
1488,13317000.0
4559,13176930.0
21871,9118400.0
12716,7700000.0
11603,5400000.0
16425,77250000.0
21805,7400000.0
15368,14200000.0
7699,45500000.0
1191,6696480.0
15729,10400000.0
6896,34390000.0
3289,48500000.0
2479,47650000.0
19870,23700000.0
15872,39000000.0
12861,13575870.0
12606,131386500.0
1711,7100000.0
5593,6466780.0
17385,737193599.0
1118,9440550.0
13104,9451055.0
8860,6650000.0
20319,7600000.0
12986,36800000.0
14218,13296342.0
21338,9500000.0
15018,28690000.0
17361,24280715.0
12643,20605000.0
16062,15058743.0
1681,32950000.0
14016,34769572.0
16565,6189786.0
14652,28900000.0
2890,8820500.0
14844,7200000.0
16232,15638040.0
2293,7400000.0
12657,8300000.0
1635,24270043.0
22768,10500000.0
5372,5770000.0
4619,22721970.0
19290,8110000.0
4758,6790000.0
15290,6800000.0
22898,5800000.0
10193,6100000.0
5235,16201000.0
3077,42900000.0
17900,10922348.0
5086,26040000.0
21188,36000000.0
9025,31900000.0
9408,10890000.0
19216,5586370.0
5027,7960000.0
22831,6473420.0
12819,6400000.0
19997,17999000.0
8888,9550000.0
9233,6050000.0
18506,5170600.0
22769,8200000.0
13406,7490000.0
880,100000000.0
18413,7500000.0
7545,6500000.0
14972,54900000.0
2934,10778080.0
3399,83572695.0
16142,3605580.0
6357,8288150.0
15104,8300000.0
15389,84791000.0
22618,34000000.0
22475,39000000.0
22910,8891400.0
14957,19500000.0
3960,7200000.0
20068,5700000.0
19705,8998000.0
9814,7300000.0
16591,6290010.0
9355,9300000.0
17004,6353040.0
8182,6900000.0
23062,37000000.0
18567,13000000.0
10896,20000000.0
18925,53000000.0
14144,12700000.0
8960,11500000.0
1228,11200000.0
2290,6650000.0
17388,35700000.0
20184,4336020.0
15097,5300000.0
17769,8600000.0
19445,6700000.0
6438,11798150.0
16696,9550000.0
1187,5600000.0
9921,15990000.0
16059,13000000.0
4683,10400000.0
10488,11600000.0
18276,10200000.0
16107,5602850.0
1960,12029302.0
16364,23000000.0
9087,9874800.0
19857,15282880.0
13866,69900000.0
3756,14500000.0
16280,13383500.0
11192,6650000.0
9556,8018900.0
1514,14288800.0
10400,5661149.0
21519,39000000.0
12485,12298800.0
4875,8800000.0
10557,11000000.0
15031,8750000.0
5047,10000000.0
7098,21500000.0
2065,25371122.0
12094,61905700.0
21339,9900000.0
17989,6550000.0
1726,5096000.0
21749,15248870.0
11815,6800000.0
20273,7500000.0
7291,9891000.0
13638,4200000.0
22802,3050000.0
18431,23914478.0
6305,7185285.0
8264,4789620.0
15747,99990000.0
11502,7700000.0
11078,10150000.0
22832,6700000.0
8599,4500000.0
20312,4450000.0
22361,6960000.0
20121,5750000.0
23105,5400000.0
12225,28700000.0
1847,61000000.0
12664,10500000.0
22509,5107500.0
10921,165000000.0
22203,46000000.0
16786,276701196.0
8774,9500000.0
10062,13000000.0
5145,6850000.0
1578,18837886.0
20695,15597391.0
6695,19100000.0
19017,89000000.0
7543,6350000.0
966,7000000.0
10996,10540000.0
4348,8500000.0
7211,21765798.0
5426,6600000.0
3079,49524560.0
5537,5532600.0
10465,11000000.0
23261,13181327.0
11255,18024838.0
12151,6750000.0
9242,6497000.0
1919,10154320.0
7231,3043000.0
743,13940000.0
3764,14402100.0
2735,58000000.0
19825,8932950.0
6322,7435520.0
22415,49000000.0
4234,5700000.0
11386,7990000.0
19251,18000000.0
7346,14201820.0
8340,8006000.0
8717,8500000.0
9174,27951000.0
8389,10400000.0
16022,34000000.0
20395,12114984.0
20520,19835200.0
7120,25633500.0
1538,15799570.0
1851,7650707.0
12378,5800000.0
18563,10662200.0
14132,9200000.0
14175,4300000.0
3491,160954820.0
12195,9509160.0
7957,30036754.0
16307,5800000.0
17912,18500000.0
22157,12900000.0
5299,46405198.0
22785,6300000.0
12040,10500000.0
14714,85000000.0
13911,13500000.0
4280,9500000.0
17117,9350000.0
14586,10500000.0
12687,44250000.0
21914,8788170.0
593,20007000.0
21350,6264300.0
19753,2800000.0
15891,15950000.0
14908,8300000.0
6576,5200000.0
6000,8900000.0
2556,8499992.0
14072,8100000.0
4126,9600000.0
18281,14331360.0
22278,6433060.0
14216,5974850.0
6637,16300000.0
14865,8315750.0
22363,7082296.0
9702,4450000.0
11687,7680000.0
5117,7700000.0
4014,7850000.0
13655,10800000.0
19428,4900000.0
12259,7190000.0
14610,19226200.0
12165,12750000.0
20415,27500000.0
1476,12500000.0
13271,90000000.0
19110,42900000.0
17197,8802660.0
13133,8300000.0
22950,12500000.0
22463,6790000.0
9815,7300000.0
8329,38500000.0
1604,20500000.0
13723,1500000.0
5170,9700000.0
6487,67500000.0
21602,4999500.0
7313,11496888.0
4284,10000000.0
11451,9578920.0
2164,6040000.0
5068,16721400.0
1390,8980720.0
22292,9000000.0
22320,4986749.0
5685,7400000.0
10485,11500000.0
17423,260000000.0
18596,6000000.0
21743,6500000.0
2784,99000000.0
287,7375500.0
20216,5958655.0
8834,4700000.0
3519,204288810.0
16044,11000000.0
7906,8918542.0
8583,42788410.0
2025,16500000.0
504,87682770.0
20418,34700000.0
3340,65000000.0
14333,28000000.0
8687,7700000.0
20999,17500000.0
22214,68000000.0
4382,19950000.0
14650,23950000.0
17496,25340000.0
5614,7500000.0
12379,5850000.0
20577,266391450.0
5788,8290800.0
1941,11173760.0
3669,8171520.0
1313,18000000.0
7854,22534880.0
6562,105000000.0
9403,10700000.0
21830,8000000.0
5984,5800000.0
1819,6152880.0
9753,6500000.0
14165,8750000.0
9874,7308000.0
4736,6150000.0
19695,8000000.0
7804,53850000.0
4576,15800000.0
17462,9800000.0
17546,13400000.0
11519,20900000.0
7853,14300000.0
15562,37800000.0
813,23964080.0
5101,11021400.0
20325,4000000.0
11676,35000000.0
2434,91744247.0
4152,10100000.0
15800,122000000.0
21236,5000000.0
12330,7500000.0
1129,32573710.0
6186,4275000.0
1718,15500000.0
8711,8300000.0
5203,12000000.0
15854,24000000.0
18418,8996281.0
8699,8000000.0
16751,6900000.0
20073,5300000.0
682,9547500.0
14916,14186972.0
6686,18300000.0
11980,8000000.0
19343,18573193.0
1245,14081800.0
3671,13419280.0
12439,5499000.0
6623,13429125.0
15526,12118211.0
2568,43000000.0
15125,5950000.0
15048,15000000.0
1058,8700000.0
10958,14366882.0
1559,17050350.0
22951,13000000.0
12219,10952340.0
2618,21406720.0
15466,43992324.0
6930,4190000.0
409,9546516.0
19292,8200000.0
19826,8990000.0
5157,8499000.0
17569,9361170.0
14525,12450091.0
22970,9000000.0
4212,4900000.0
2593,15864240.0
23054,16500000.0
17784,7465921.0
2103,55799970.0
22982,11900000.0
20524,21868500.0
20630,11800000.0
1373,6500000.0
1125,45226000.0
20374,21437040.0
21423,174038823.0
15247,7920770.0
11852,12328300.0
4954,10340000.0
13439,6650000.0
12480,11773420.0
1374,7990000.0
5021,7187469.0
8788,10000000.0
5639,9512207.0
20761,9300000.0
14087,5128000.0
19957,8250000.0
14773,10350000.0
16350,9850000.0
4398,8100000.0
22940,8700000.0
8290,216669950.0
12048,6900000.0
11065,7764634.0
12147,45000000.0
19304,9800000.0
10572,369391311.0
18769,7719680.0
347,8262160.0
2120,18500000.0
1975,13106360.0
207,6265405.0
13445,8900000.0
4738,6200000.0
13037,8900000.0
19262,14373260.0
12839,7482404.0
8262,49990000.0
14626,47912933.0
5696,13324170.0
19611,13000000.0
4391,23600000.0
14501,11400000.0
18568,13369000.0
283,7345360.0
19043,15760710.0
3418,105000000.0
9521,6750000.0
19024,44990000.0
5886,13080600.0
19010,20200000.0
22668,7500000.0
17106,6500000.0
9841,8200000.0
1977,13000000.0
350,8295550.0
20169,5999070.0
8359,9900000.0
6412,10005637.0
8994,9300000.0
5371,5700000.0
8072,17500000.0
6059,6000000.0
13802,6368110.0
14465,23118000.0
15309,8490000.0
4211,4900000.0
17027,7990000.0
15986,6500000.0
11819,8000000.0
15155,10300000.0
19740,7300000.0
12408,7790000.0
1533,15437558.0
15697,10779789.0
6596,9205500.0
10443,7859150.0
18190,14946074.0
5666,18460740.0
18214,72318160.0
563,13000000.0
22702,10050000.0
12730,13991442.0
6260,6062980.0
21628,12950000.0
1564,17380000.0
15300,7700000.0
21454,7199380.0
21052,7600000.0
17762,7990000.0
3414,101495352.0
5896,5879700.0
18175,8299310.0
407,9509289.0
15834,475389720.0
6409,9938663.0
22734,8654580.0
22692,8450000.0
5874,12370295.0
17184,21500000.0
15084,7300000.0
9092,21866900.0
6958,7902907.0
5369,5650000.0
18518,9650000.0
2415,22714900.0
2080,31499968.0
526,39100000.0
18234,12118211.0
4201,7300000.0
14143,11475000.0
19015,49800000.0
12233,7000000.0
17539,108000000.0
21486,15999000.0
3150,216669950.0
12058,21187200.0
2974,53900000.0
14840,9300000.0
2203,6550000.0
9818,7400000.0
1350,6844943.0
7213,30137669.0
17284,8500000.0
12383,13880328.0
4840,8399000.0
3858,5750000.0
11093,10725000.0
10043,11442200.0
4978,10750000.0
18974,16700000.0
182,5888126.0
16021,8700000.0
1577,18833402.0
17509,27900000.0
8128,73952549.0
7819,74890000.0
14598,13500000.0
2540,72000000.0
19084,15500000.0
22373,7749000.0
3284,47000000.0
1235,12005193.0
14454,11260000.0
21534,18900000.0
12096,57704505.0
16449,20000000.0
19243,10300000.0
20384,119000000.0
10861,10178058.0
12498,6800000.0
5347,11950000.0
18347,10090980.0
8186,11000000.0
5618,7600000.0
11904,16721400.0
7185,9900000.0
6727,12200000.0
11635,45000000.0
10681,14735602.0
156,5654250.0
1238,12485800.0
22543,9500000.0
13117,5000000.0
19851,13500000.0
10609,13004582.0
7576,3990000.0
15701,12497000.0
18924,45000000.0
15607,79979999.0
11021,14500000.0
1624,22990000.0
8286,198000000.0
9153,10200000.0
22546,10436400.0
22456,26500000.0
19972,55756350.0
14731,27890000.0
18427,18278378.0
5162,8900000.0
18017,38990000.0
10354,12747420.0
12104,10799000.0
15020,32433000.0
9904,19300000.0
22441,13769000.0
11903,15350000.0
4783,7200000.0
5812,9400000.0
22914,9600000.0
22241,6087620.0
12052,10250000.0
20499,11750000.0
8304,550000000.0
21753,12383095.0
18938,7200000.0
18991,43500000.0
745,14200000.0
7155,9670720.0
11891,28100000.0
20047,3800160.0
5125,11500000.0
6963,8370000.0
5807,9234720.0
20569,40000000.0
18882,6190470.0
4460,32798000.0
6303,7100000.0
19385,5850000.0
12980,15000000.0
12501,6900000.0
1623,22726800.0
7002,11186531.0
621,40280358.0
6421,10255000.0
22235,7900000.0
21189,45000000.0
14986,8000000.0
2325,3500000.0
18754,8883000.0
5428,6700000.0
21982,50000000.0
8067,15000000.0
13890,68000000.0
4365,11850000.0
6614,11627280.0
4024,7999999.0
13275,9106815.0
16394,8000000.0
13645,8100000.0
2087,32218872.0
1827,6584559.0
4064,8500000.0
4480,98838640.0
23127,8091435.0
7183,9350000.0
10016,9500000.0
16460,29500000.0
7509,2950000.0
9894,11520003.0
22050,6150000.0
3295,50000000.0
10784,23610712.0
12517,8900000.0
18778,6354280.0
16383,14000000.0
17425,18113568.0
11499,7000000.0
7546,6500000.0
10776,14011280.0
14802,8700000.0
9332,8650000.0
12631,7797275.0
5140,6500000.0
23004,6300000.0
4100,9000000.0
17964,11500000.0
21365,7120880.0
2257,4400000.0
8314,14999000.0
8081,24900000.0
19363,14500000.0
13608,7192800.0
18630,54999999.0
18424,15049000.0
15756,731368800.0
15882,48757920.0
15654,49000000.0
7063,17186965.0
18727,5963080.0
11442,5057068.0
9349,9100000.0
17790,4126320.0
14306,10139544.0
20538,68300000.0
12933,11110920.0
1142,3131000.0
4512,34980000.0
2026,16688000.0
34,5150000.0
10706,7390000.0
16547,6970000.0
21659,10999999.0
7764,23000000.0
19842,11790770.0
12852,10125865.0
19218,9300000.0
510,38000000.0
5544,5646702.0
15889,54000000.0
17570,9900000.0
11599,24976978.0
11173,10290000.0
6267,6211920.0
20271,7589440.0
14572,7199000.0
1950,11500000.0
4634,7270000.0
20977,9400000.0
2955,11974860.0
9500,5850000.0
23128,8100000.0
595,21000000.0
7651,16500000.0
9519,6400000.0
15628,167605350.0
1715,10950000.0
6237,5790000.0
20269,7454200.0
6960,8100000.0
4324,5950000.0
17259,14000000.0
19065,76500000.0
12607,178050000.0
1898,9270503.0
20517,18700000.0
1710,6950000.0
17982,14137711.0
20649,11686349.0
6312,7319422.0
1060,8750000.0
5185,10812000.0
12163,46500000.0
120,4700000.0
1745,8900000.0
19383,5750000.0
18554,6800000.0
11398,14269720.0
17433,32499000.0
22682,6283794.0
21342,6500000.0
17254,5500000.0
6072,6150000.0
8587,15851167.0
20666,8728500.0
1231,11700000.0
20898,7990000.0
6625,13648705.0
21794,22000000.0
3093,110000000.0
5356,3100000.0
13558,77000000.0
12100,12280000.0
8012,18900000.0
5525,7500000.0
331,7910670.0
1772,18158185.0
21433,29900000.0
14868,4033980.0
12577,7900000.0
23078,62900000.0
3520,206145981.0
11814,6500000.0
17805,6817570.0
13947,60000000.0
23237,51822758.0
551,9500000.0
9185,34500000.0
7565,10700000.0
11461,8990000.0
21031,79000000.0
17122,20700000.0
20934,13500000.0
12584,17900000.0
22632,6837600.0
8322,16250000.0
5718,5620000.0
1844,7413340.0
1878,8579600.0
5785,8244720.0
5280,24000000.0
684,9613312.0
4546,10962429.0
5515,7500000.0
23219,7200000.0
11875,9303891.0
2528,40000000.0
10106,7500000.0
248,6950000.0
8783,9800000.0
5517,7550000.0
16571,10089000.0
20372,17900000.0
1634,24046406.0
6772,9498000.0
1496,13400000.0
6455,37181454.0
4388,21940000.0
4536,9750000.0
15442,14267520.0
8467,34603500.0
16952,15500000.0
19780,40800000.0
9518,6350000.0
5742,6580580.0
10972,6450000.0
13304,15600000.0
12084,33000000.0
18387,13131300.0
11253,11495000.0
1457,11399007.0
160,5661600.0
16807,31900000.0
12721,9935040.0
14315,11526900.0
6609,10793394.0
3567,13000000.0
7967,49109600.0
16043,8884585.0
7685,15183000.0
20080,7800000.0
18224,121990000.0
17782,13000000.0
2369,10800000.0
12538,7600000.0
13917,17500000.0
7223,8190000.0
22474,25300000.0
45,7399990.0
12672,12250000.0
17015,6490406.0
18136,5552180.0
1446,10817000.0
22268,3730000.0
13709,7190000.0
23244,10800000.0
6218,5537700.0
13341,7350000.0
16476,47200000.0
584,17622880.0
3214,35690000.0
22811,6390000.0
4133,9800000.0
2636,26400000.0
13137,12200000.0
20941,5695200.0
9272,7300000.0
22876,7900000.0
16928,8251320.0
13243,266194510.0
9720,5900000.0
22173,4827600.0
8697,7950000.0
20166,5550000.0
5278,24191412.0
5482,7200000.0
2956,11900000.0
15127,8500000.0
19246,11714360.0
14996,6850000.0
20623,8650000.0
13088,9959800.0
14286,8544600.0
16511,100000000.0
22947,8700000.0
3237,33478548.0
15730,11900000.0
15991,7950000.0
5767,7680000.0
7541,6300000.0
22852,10778050.0
19489,5500000.0
16117,8166810.0
7610,20500000.0
10162,5650000.0
12669,11800000.0
18152,6363327.0
20510,15783064.0
20803,7500000.0
1233,11999000.0
11073,9919260.0
14290,9100000.0
1823,6300000.0
4951,10150000.0
11986,10700000.0
1230,11500000.0
1381,8346564.0
14085,16721400.0
11465,11800000.0
10100,20000000.0
2726,55000000.0
6314,7318690.0
7333,12855430.0
21577,11749500.0
22448,18199999.0
14231,5574750.0
7073,18189196.0
892,12990000.0
3978,7490000.0
15465,27950000.0
15225,11500000.0
19685,7000000.0
6907,50000000.0
21591,55000000.0
5024,7448000.0
1742,8500000.0
5038,9236500.0
19833,9241520.0
8485,6700000.0
227,6690000.0
20590,64990000.0
6306,7150000.0
16652,13200000.0
21147,6500000.0
9540,10033050.0
7260,8197728.0
11363,22575000.0
9778,6900000.0
19257,45000000.0
2504,16000000.0
16303,4265154.0
6187,4322607.0
876,13650000.0
15082,3795000.0
20677,12000000.0
13764,7410910.0
11928,21733309.0
862,52174950.0
7723,10600000.0
4515,7700000.0
8173,7849900.0
19630,9500000.0
9728,6170000.0
5244,7670000.0
9157,9000000.0
3724,10427425.0
7889,7400000.0
6805,29000000.0
15189,7550000.0
17626,4796650.0
19863,18255000.0
17738,7725362.0
6807,6941304.0
975,7200000.0
4341,7350000.0
22532,7120000.0
2346,43000000.0
14932,11400000.0
9326,8500000.0
4411,12654000.0
14505,12800000.0
16907,9250000.0
12774,30700000.0
10671,7930150.0
12089,6000000.0
19977,6509098.0
6022,5500000.0
55,9500240.0
16490,96000000.0
9111,13200000.0
15783,81800000.0
16429,95000000.0
3944,7000000.0
8691,7800000.0
20357,6400000.0
9971,6900000.0
21619,11200000.0
20976,9150000.0
10811,4268700.0
9963,6467919.0
15372,17811360.0
22170,194772690.0
8385,7500000.0
19541,6354280.0
3637,13348808.0
4657,36000000.0
14443,4890000.0
9736,6200000.0
16112,6354270.0
9178,30500000.0
6061,6050000.0
13843,9050000.0
20446,10800000.0
3813,8500000.0
16208,13262155.0
2435,95953835.0
2804,216608044.0
14099,5618000.0
10339,6520505.0
21226,47000000.0
3693,7204204.0
6765,9290000.0
22554,14402100.0
20983,10000000.0
1484,12939220.0
154,5644921.0
8240,138000000.0
678,9291935.0
1483,12870900.0
3494,165000000.0
8021,115900000.0
9109,12400000.0
18164,7200000.0
3159,9500000.0
969,7100000.0
22352,6529553.0
20685,13304760.0
18635,29900000.0
8546,8603600.0
4277,9200000.0
14058,6000000.0
8801,10499999.0
2721,52000000.0
9842,8800000.0
787,20511090.0
18595,5200000.0
16836,7300000.0
4579,16082831.0
6114,15700000.0
9767,6790000.0
11261,8837870.0
5814,9547500.0
15754,182842200.0
18890,42135500.0
2503,14800000.0
13667,8400000.0
1091,9500000.0
11290,5719600.0
10098,19300000.0
3561,45000000.0
5131,4500000.0
17892,8546511.0
7117,25104076.0
8780,9800000.0
2774,84000000.0
1266,23340231.0
18112,4752863.0
11752,16339464.0
11748,26234986.0
8103,53000000.0
12385,9000000.0
13817,7556460.0
17356,37842000.0
8538,6200000.0
20997,16545360.0
10264,207600000.0
6087,6300000.0
20799,21800000.0
18415,8200000.0
11751,36451338.0
10993,8616450.0
8932,8500000.0
18922,37000000.0
8411,8213475.0
10367,6300000.0
17109,9000000.0
15713,21749000.0
9766,6770000.0
6954,7500000.0
21640,15500000.0
3100,272385080.0
12136,11750000.0
16080,6780000.0
6848,10444000.0
3614,8415804.0
8055,225000000.0
824,26921700.0
5725,5801440.0
19317,11893675.0
7190,11736900.0
6339,7878695.0
22565,20109600.0
15013,16500000.0
7061,16980929.0
11410,16003030.0
5096,59000000.0
19442,6350000.0
3954,7200000.0
13338,14450000.0
16862,8350000.0
21359,6802996.0
13246,21970000.0
9615,25900000.0
13096,7550000.0
17903,11787500.0
11681,12363750.0
625,53700000.0
10598,99990000.0
4023,7900000.0
1028,8150000.0
8905,31900000.0
21086,7000000.0
15164,8596800.0
19049,22115680.0
5186,10841400.0
16957,22800000.0
21985,5650000.0
6724,11480000.0
7873,22000000.0
19161,6436325.0
2440,29350000.0
990,7500000.0
18420,9570270.0
16859,7500000.0
12121,18779534.0
13027,15000000.0
265,7123200.0
9324,8490000.0
5179,10637900.0
9749,6500000.0
5013,3300000.0
6333,7735132.0
7704,59000000.0
14021,6000000.0
4844,8300000.0
148,5494300.0
225,6630300.0
20980,9932080.0
19966,16500000.0
501,43042792.0
1539,15793200.0
313,7737192.0
21276,33000000.0
12811,6800000.0
18008,6800000.0
20074,5450000.0
13041,11450000.0
20287,8119405.0
21620,11530469.0
709,10800000.0
9208,10200000.0
13597,11000000.0
20933,11250000.0
11613,6285440.0
13493,7400000.0
12157,8665684.0
11789,10139465.0
15864,32000000.0
8693,7900000.0
4276,9100000.0
1527,15233867.0
22057,15998999.0
2970,61000000.0
23166,6000000.0
1751,10019880.0
12477,75936000.0
13272,150000000.0
2766,79000000.0
16154,6700000.0
12507,8300000.0
20439,42796000.0
102,4280000.0
23260,149600000.0
14242,6487610.0
13827,8800000.0
3047,65000000.0
12949,23703624.0
21374,7950000.0
18927,11500000.0
15970,14500000.0
19229,3477000.0
8216,8840000.0
6193,4550000.0
13779,4010308.0
12393,60000000.0
19540,6300000.0
3247,36700000.0
2799,145000000.0
18962,12900000.0
3806,6850000.0
4096,9000000.0
10003,8679200.0
15373,19319048.0
4318,5300000.0
8029,23000000.0
9839,9275580.0
6227,5671482.0
8194,106447985.0
19914,6930000.0
12112,9600000.0
4857,8500000.0
3741,11900000.0
8743,8990000.0
12420,28000000.0
796,21933600.0
14327,16500000.0
17199,9306684.0
9160,16270430.0
17899,10812000.0
16491,97515840.0
19718,12350000.0
20373,21109900.0
2172,6280000.0
5709,5296550.0
5700,3016000.0
2925,10516800.0
14605,15215200.0
3442,108000000.0
20173,6700000.0
7250,7400000.0
6461,41900000.0
18519,10026590.0
17749,6700000.0
12218,10500000.0
18401,7300000.0
5210,12650000.0
6389,9241760.0
5916,14633742.0
9982,7504061.0
2727,55000000.0
6419,10200000.0
23047,3367980.0
13557,65000000.0
6168,7695000.0
18873,43289800.0
17931,39900000.0
9801,7200000.0
9822,7450000.0
1024,8000000.0
5124,8000000.0
1981,13293972.0
327,7983990.0
16356,12500000.0
12506,8300000.0
8058,330000000.0
6001,16000000.0
17877,19617107.0
4250,6999000.0
8580,108850300.0
22394,4100000.0
1035,8350000.0
22418,100000000.0
10382,6500000.0
20233,6269680.0
233,6700000.0
9426,6500000.0
7525,5000000.0
10017,9500000.0
13761,6250000.0
19821,8292800.0
12828,5400000.0
3147,199000000.0
4263,7500000.0
15842,14500000.0
21550,13750000.0
23138,12000000.0
20639,33060000.0
1669,29337000.0
23211,9700000.0
11254,12525326.0
11307,6996600.0
9138,21440000.0
22208,52500000.0
7731,13150000.0
16887,12800000.0
15674,19200000.0
16269,9800000.0
1137,52231629.0
6783,9421500.0
23195,7791745.0
2432,63500000.0
5765,7500000.0
9062,7295000.0
18683,4800000.0
8334,8102400.0
21322,8100000.0
15959,7400000.0
5,5464800.0
1682,34334500.0
10556,11000000.0
22182,12093000.0
19567,7800000.0
14871,4391613.0
5608,7296410.0
8767,9370000.0
4346,7999000.0
8593,295437681.0
4443,19500000.0
21156,8977820.0
8536,6150000.0
17019,6650000.0
22002,10390000.0
1364,7504386.0
18312,115000000.0
14931,9100000.0
22787,6700000.0
4321,5700000.0
11120,236603585.0
2810,42204940.0
1397,9174815.0
3635,12800000.0
22886,49500000.0
15847,17600000.0
15266,9500000.0
5045,10000000.0
21586,19626000.0
21265,18800000.0
15399,15263644.0
10945,5561600.0
15331,20365298.0
22582,53000000.0
2473,31319982.0
3990,7500000.0
7216,41000000.0
7188,10999000.0
21283,48000000.0
11277,20217312.0
17609,9505200.0
9672,7350000.0
13311,13590000.0
21631,13596000.0
21101,25500000.0
3249,37000000.0
22119,4550000.0
5200,11903480.0
14832,6670000.0
20633,14100000.0
1224,10600000.0
22870,24000000.0
18626,6600000.0
7913,9550000.0
20826,7200000.0
16796,14999000.0
3200,23000000.0
17760,7900000.0
14850,4036279.0
18621,10600000.0
9751,6500000.0
18986,23000000.0
20141,4679829.0
19735,6200000.0
16611,8850000.0
3426,95000000.0
18010,7770000.0
13471,6450000.0
18887,25042506.0
2952,11722697.0
2462,72000000.0
23265,17178480.0
2887,8750000.0
881,27990000.0
18951,9750000.0
